recipe_id,recipe_name,recipe_url,ingredients,cook_time,calorie_count,review_count,overall_rating
76885,pumpkin-oatmeal-cookies,https://www.allrecipes.com/recipe/76885/pumpkin-oatmeal-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76886,moist-7up-cake,https://www.allrecipes.com/recipe/76886/moist-7up-cake/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76887,easy-cabbage-soup,https://www.allrecipes.com/recipe/76887/easy-cabbage-soup/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76888,cherry-power-protein-shake,https://www.allrecipes.com/recipe/76888/cherry-power-protein-shake/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76889,almond-brittle,https://www.allrecipes.com/recipe/76889/almond-brittle/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76890,passover-lemon-bars,https://www.allrecipes.com/recipe/76890/passover-lemon-bars/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76891,chocolate-banana-milkshake,https://www.allrecipes.com/recipe/76891/chocolate-banana-milkshake/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76892,hobo-hoagies,https://www.allrecipes.com/recipe/76892/hobo-hoagies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76893,bbc,https://www.allrecipes.com/recipe/76893/bbc/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76894,stuffed-shells-duplicate-10112004-13509-am,https://www.allrecipes.com/recipe/76894/stuffed-shells-duplicate-10112004-13509-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76895,pan-seared-chicken-breasts-with-shallots,https://www.allrecipes.com/recipe/76895/pan-seared-chicken-breasts-with-shallots/,"['3 tablespoons unsalted butter, divided', '1 tablespoon olive oil', '4 skinless, boneless chicken breast halves - pounded thin', 'salt and pepper to taste', '2 shallots, chopped', '1 clove garlic, minced', '1/3 cup dry white wine', '1/2 cup chicken broth']",35 m,292  cals,319 reviews,4.433649063
76896,rolled-steak,https://www.allrecipes.com/recipe/76896/rolled-steak/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76897,pangalactic-gargleblaster,https://www.allrecipes.com/recipe/76897/pangalactic-gargleblaster/,"['1 tablespoon gin', '1 tablespoon light rum', '1 tablespoon vodka', '1 tablespoon tequila', '2 tablespoons creme de menthe liqueur', '2 tablespoons Galliano', '1 cup ice cubes', '1 slice lemon']",5 m,,5 reviews,3.428571463
76898,crpes,https://www.allrecipes.com/recipe/76898/crpes/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76899,slow-cooker-thanksgiving-turkey,https://www.allrecipes.com/recipe/76899/slow-cooker-thanksgiving-turkey/,"['5 slices bacon', '1 (5 1/2 pound) bone-in turkey breast, skin removed', '1/2 teaspoon garlic pepper', '1 (10.5 ounce) can turkey gravy', '2 tablespoons all-purpose flour', '1 tablespoon Worcestershire sauce', '1 teaspoon dried sage']",8 h 15 m,382  cals,233 reviews,4.53605032
76900,yummy-fruit-dip,https://www.allrecipes.com/recipe/76900/yummy-fruit-dip/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76901,turkish-delight-ice-cream,https://www.allrecipes.com/recipe/76901/turkish-delight-ice-cream/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76902,italian-sausage-soup-ii,https://www.allrecipes.com/recipe/76902/italian-sausage-soup-ii/,"['2 tablespoons olive oil', '1 pound Italian sausage, casings removed', '1 1/2 cups chopped onion', '1 1/2 cups sliced carrots', '1 stalk celery with leaves, chopped', '1 tablespoon chopped garlic', '1 teaspoon dried basil', '1 teaspoon dried rosemary', '1/4 teaspoon dried crushed red pepper', '1/4 teaspoon dried sage', '1 (14.5 ounce) can canned diced tomatoes', '5 cups chicken broth', '1 (16 ounce) can kidney beans, drained', '1 cup uncooked pasta shells']",1 h 15 m,365  cals,167 reviews,4.729857922
76903,beef-and-roasted-red-pepper-sandwiches,https://www.allrecipes.com/recipe/76903/beef-and-roasted-red-pepper-sandwiches/,"['1 (1 ounce) packet dry au jus mix', '1 pound thinly sliced roast beef', 'garlic powder to taste', 'salt and pepper to taste', '1 (12 ounce) jar roasted red bell peppers, drained and sliced', '8 ounces sliced extra sharp provolone cheese', '4 torpedo rolls, split']",30 m,786  cals,54 reviews,4.583333492
76904,miss-jeans-chicken-tortillas,https://www.allrecipes.com/recipe/76904/miss-jeans-chicken-tortillas/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76905,homemade-cheese-paneer,https://www.allrecipes.com/recipe/76905/homemade-cheese-paneer/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76906,ultimate-chocolate-cookie-recepie,https://www.allrecipes.com/recipe/76906/ultimate-chocolate-cookie-recepie/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76907,carrot-oatmeal-muffins,https://www.allrecipes.com/recipe/76907/carrot-oatmeal-muffins/,"['1 cup all-purpose flour', '1 cup whole wheat flour', '2 teaspoons baking soda', '1 teaspoon baking powder', '1/4 teaspoon salt', '1 teaspoon cinnamon', '3/4 cup white sugar', '3/4 cup brown sugar', '1 cup canola oil', '3 eggs, beaten', '1 teaspoon vanilla extract', '1/2 cup uncooked rolled oats', '1/2 cup flaked coconut', '1/2 cup raisins', '2 cups shredded carrots', '1 (8 ounce) can crushed pineapple, drained with juice reserved', '1/4 cup softened cream cheese']",45 m,294  cals,167 reviews,4.563725471
76908,two-cheese-bacon-omelet,https://www.allrecipes.com/recipe/76908/two-cheese-bacon-omelet/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76909,rebeccas-applesauce,https://www.allrecipes.com/recipe/76909/rebeccas-applesauce/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76910,company-broccoli-casserole,https://www.allrecipes.com/recipe/76910/company-broccoli-casserole/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76911,creamiest-yet-rice-pudding,https://www.allrecipes.com/recipe/76911/creamiest-yet-rice-pudding/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76912,red-lentil-delight,https://www.allrecipes.com/recipe/76912/red-lentil-delight/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76913,crab-spread,https://www.allrecipes.com/recipe/76913/crab-spread/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76914,the-best-ever-ribs,https://www.allrecipes.com/recipe/76914/the-best-ever-ribs/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76915,the-kids-ll-even-loveem-pork-chops,https://www.allrecipes.com/recipe/76915/the-kids-ll-even-loveem-pork-chops/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76916,the-kids-ll-even-loveem-pork-chops-duplicate-10112004-13636-am,https://www.allrecipes.com/recipe/76916/the-kids-ll-even-loveem-pork-chops-duplicate-10112004-13636-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76917,easy-oniony-cheese-ball,https://www.allrecipes.com/recipe/76917/easy-oniony-cheese-ball/,"['1 (8 ounce) package cream cheese, softened', '10 ounces extra sharp Cheddar cheese, shredded', '1 (1 ounce) envelope dry onion soup mix', '1 cup chopped walnuts']",10 m,138  cals,14 reviews,3.5625
76918,ambers-ginger-snaps,https://www.allrecipes.com/recipe/76918/ambers-ginger-snaps/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76919,fresh-corn-salsa,https://www.allrecipes.com/recipe/76919/fresh-corn-salsa/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76920,pina-colada-smoothie-duplicate-10112004-13650-am,https://www.allrecipes.com/recipe/76920/pina-colada-smoothie-duplicate-10112004-13650-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76921,ricks-family-oyster-stuffing-recipe,https://www.allrecipes.com/recipe/76921/ricks-family-oyster-stuffing-recipe/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76922,quick-classic-gazpacho,https://www.allrecipes.com/recipe/76922/quick-classic-gazpacho/,"[""2 (14.5 ounce) cans diced tomatoes (I use Hunt's Petite Diced)"", '1/2 cup water', '2 tablespoons extra-virgin olive oil', '1 seedless cucumber, cut into 1/4-inch dice', '1 small yellow bell pepper, seeded and cut into 1/4-inch dice', '1 small onion, cut into 1/4-inch dice', '2 medium garlic cloves, minced', '1 small jalapeno pepper, seeded and minced (optional)', '2 tablespoons sherry vinegar', '2 tablespoons chopped fresh parsley, basil or cilantro', 'Salt and freshly ground black pepper']",,85  cals,53 reviews,4.565217495
76923,instant-strawberry-ice-cream,https://www.allrecipes.com/recipe/76923/instant-strawberry-ice-cream/,"['24 ounces frozen sweetened strawberries, cut into large chunks', '1/2 cup sugar, plus', '1 tablespoon sugar', '1 1/2 cups heavy cream']",,289  cals,23 reviews,4.677419186
76924,meringue-cake-with-whipped-cream-and-raspberries,https://www.allrecipes.com/recipe/76924/meringue-cake-with-whipped-cream-and-raspberries/,"[""1 cup confectioners' sugar"", '1/2 cup granulated sugar, plus', '1 tablespoon granulated sugar', '1 tablespoon cornstarch', '4 large egg whites, at room temperature', '1/2 teaspoon cream of tartar', '2 cups heavy cream', '1 teaspoon vanilla extract', '1 pint fresh raspberries', 'NOTE: You will need parchment paper for this recipe.']",,283  cals,10 reviews,4.916666508
76925,tomato-rosemary-pan-sauce,https://www.allrecipes.com/recipe/76925/tomato-rosemary-pan-sauce/,"['1/4 cup low-sodium canned chicken broth', '1/4 cup dry vermouth or dry white wine', '4 canned tomatoes, chopped', '1/2 teaspoon minced fresh rosemary', '1 tablespoon butter']",,70  cals,6 reviews,4.666666508
76926,baked-pita-triangles,https://www.allrecipes.com/recipe/76926/baked-pita-triangles/,"['6 pitas (6-inch rounds), split, then quartered']",,21  cals,8 reviews,4.416666508
76927,salmon-hash-with-potatoes-dill,https://www.allrecipes.com/recipe/76927/salmon-hash-with-potatoes-dill/,"['2 tablespoons vegetable or olive oil', '1 large onion, cut into 1/2-inch dice', '1 pound Boneless, skinless salmon fillet, cut into 1/2-inch dice', '1 1/2 pounds starchy potatoes (such as Idaho), cut into 1/2-inch dice', '2 tablespoons vegetable or olive oil', '2 tablespoons ketchup', '1 tablespoon Dijon mustard', '2 tablespoons chopped fresh dill', '2 tablespoons water', '1 pinch Salt and freshly ground black pepper']",,486  cals,20 reviews,4.090909004
76928,crab-hash-with-old-bay-basil,https://www.allrecipes.com/recipe/76928/crab-hash-with-old-bay-basil/,"['2 tablespoons vegetable or olive oil', '1 large onion, cut into 1/2-inch dice', '1 (16 ounce) can crab (preferably claw), picked over', '1 1/2 pounds starchy potatoes (such as Idaho), cut into 1/2-inch dice', '2 tablespoons vegetable or olive oil', '2 tablespoons ketchup', '1 tablespoon Dijon mustard', '1/2 teaspoon Old Bay ™ Seasoning', '2 tablespoons chopped fresh basil (or parsley)', '2 tablespoons water', 'Salt and freshly ground black pepper']",,360  cals,5 reviews,3.666666746
76929,chili-with-pulled-beef-pork-for-a-crowd,https://www.allrecipes.com/recipe/76929/chili-with-pulled-beef-pork-for-a-crowd/,"['2 (2 pound) flat, boneless beef chuck roasts, patted dry', '8 country-style pork ribs, patted dry', '1/2 cup vegetable oil or other flavorless oil', 'Salt and freshly ground black pepper', '2 tablespoons ground cumin', '1 cup mild chili powder', '4 teaspoons dried oregano', '4 teaspoons ground cumin', '4 large onions, diced', '2 (28 ounce) cans crushed tomatoes', '1 (16 ounce) can crushed tomatoes', '12 garlic cloves, minced', '2 ounces bittersweet chocolate, coarsely chopped', '4 (15.5 ounce) cans pinto or kidney beans, rinsed (optional)']",,448  cals,19 reviews,4.692307472
76930,orange-pudding-cakes-with-marmalade-drizzle,https://www.allrecipes.com/recipe/76930/orange-pudding-cakes-with-marmalade-drizzle/,"['2 tablespoons very soft butter', '3/4 cup sugar, divided', '1 1/2 teaspoons finely grated orange zest', '1/4 cup juice from a large orange', '4 eggs, separated', '1/4 cup instant flour (Wondra)', '4 tablespoons fresh lemon juice, divided', '1 cup milk', '6 tablespoons orange marmalade', '2 tablespoons orange-flavored liqueur']",,220  cals,7 reviews,4.333333492
76931,apple-cranberry-crostada,https://www.allrecipes.com/recipe/76931/apple-cranberry-crostada/,"['3 tablespoons butter', '2 pounds Granny Smith apples (or other firm, crisp apples), peeled, quartered, cored and sliced 1/4-inch thick', '1 pound Macintosh apples (or other soft-textured apples that fall apart when cooked), peeled, quartered, cored, and sliced 1/4-inch thick', '1/2 cup sugar', '1/2 cup dried cranberries', '1 sheet frozen puff pastry, thawed but still cold (follow package directions)', '1 egg white, lightly beaten', '1 tablespoon sugar', 'Optional: Ice cream or lightly sweetened whipped cream (optional)']",,396  cals,6 reviews,4.333333492
76932,twice-baked-sweet-potatoes-with-mini-marshmallows,https://www.allrecipes.com/recipe/76932/twice-baked-sweet-potatoes-with-mini-marshmallows/,"['4 medium sweet potatoes', '1/4 teaspoon salt', 'Freshly ground black pepper, to taste', '1/3 cup buttermilk', '1/3 cup milk', '4 tablespoons butter', '1/2 cup miniature marshmallows']",,169  cals,22 reviews,4.407407284
76933,savory-corn-muffins,https://www.allrecipes.com/recipe/76933/savory-corn-muffins/,"['1 (14.75 ounce) can creamed corn', '2 cups yellow cornmeal, divided', '1 cup buttermilk', '2 large eggs', '8 tablespoons melted butter', '1 cup all-purpose flour', '1 tablespoon white sugar', '1 1/2 teaspoons salt', '2 teaspoons baking powder', '1/2 teaspoon baking soda']",,240  cals,72 reviews,3.849999905
76934,nicoise-style-tuna-salad-with-white-beans-olives,https://www.allrecipes.com/recipe/76934/nicoise-style-tuna-salad-with-white-beans-olives/,"['3/4 pound green beans, trimmed and snapped in half', '1 (12 ounce) can solid white albacore tuna, drained', '1 (16 ounce) can Great Northern beans, drained and rinsed', '1 (2.25 ounce) can sliced black olives, drained', '1/4 medium red onion, thinly sliced', '1 teaspoon dried oregano', '6 tablespoons extra-virgin olive oil', '3 tablespoons lemon juice', '1/2 teaspoon finely grated lemon zest', 'Salt and ground black pepper, to taste', '4 large hard-cooked eggs, peeled and quartered']",,548  cals,36 reviews,4.291666508
76935,molten-chocolate-cakes-with-sugar-coated-raspberries,https://www.allrecipes.com/recipe/76935/molten-chocolate-cakes-with-sugar-coated-raspberries/,"['1 cup unsalted butter or unsalted margarine*', '8 ounces semisweet chocolate chips, or bars, cut into bite-size chunks', '5 large eggs', '1/2 cup sugar', 'Pinch of salt', '4 teaspoons flour (or matzo meal, ground in a blender to a fine powder)', '8 extra-large paper muffin cups (or use regular paper muffin cups, which will make 12 cakes)', 'Garnish:', '1 (6 ounce) container raspberries, barely moistened and rolled in about', '1/2 cup sugar right before serving']",,494  cals,557 reviews,4.651034355
76936,creamy-vinaigrette,https://www.allrecipes.com/recipe/76936/creamy-vinaigrette/,"['1/4 cup rice wine vinegar or lemon juice', '2 tablespoons Dijon mustard or mayonnaise', '1 large garlic clove, minced', 'Salt and freshly ground black pepper', '2/3 cup olive oil']",,164  cals,45 reviews,4.142857075
76937,creamy-buttermilk-dressing,https://www.allrecipes.com/recipe/76937/creamy-buttermilk-dressing/,"['1/3 cup mayonnaise', '1/3 cup sour cream', '1/3 cup buttermilk', '3 tablespoons lemon juice or rice wine vinegar', '1 large garlic clove, minced', 'Salt and freshly ground black pepper']",,92  cals,18 reviews,3.863636255
76938,smoked-salmon-watercress-salad-with-red-onion-caper-vinaigrette,https://www.allrecipes.com/recipe/76938/smoked-salmon-watercress-salad-with-red-onion-caper-vinaigrette/,"['3 tablespoons lemon juice', '1 tablespoon rice wine vinegar', '1 tablespoon Dijon mustard', 'Salt and freshly ground black pepper', '1/4 cup drained capers', '1/2 medium red onion, thinly sliced', '1/2 cup extra-virgin olive oil', ""8 cups watercress (preferably the kind that's already trimmed, rinsed, bagged)"", '6 ounces smoked salmon, torn or cut into bite-size pieces']",,162  cals,13 reviews,4.533333302
76939,glazed-cornish-game-hens-with-apricot-pistachio-dressing,https://www.allrecipes.com/recipe/76939/glazed-cornish-game-hens-with-apricot-pistachio-dressing/,"['4 Cornish game hens (about 1 1/2 pounds each), cut down the backbone with heavy-duty scissors and spread open', '2 cups kosher salt', 'Apricot Pistachio Dressing:', '3 tablespoons olive oil', '2 medium-large onion, cut into medium dice', '1 cup dried apricots, cut into medium dice', '1/2 cup apricot jam', '1/4 cup balsamic vinegar', '1/2 cup pistachio nuts, coarsely chopped', '1/2 cup chopped fresh parsley']",,866  cals,25 reviews,4.6875
76940,rotisserie-chicken-chili-with-hominy-and-chiles,https://www.allrecipes.com/recipe/76940/rotisserie-chicken-chili-with-hominy-and-chiles/,"['2 store-bought roast chickens, meat picked from bones and', '2 quarts chicken broth', '6 tablespoons vegetable oil', '1/4 cup ground cumin', '4 teaspoons dried oregano', '1/2 teaspoon cayenne pepper', '2 large onions, cut into medium dice', '2 (4 ounce) jars diced mild green chiles', '2 (20 ounce) cans hominy, or equal quantity of canned white beans, such as cannellini or great Northern', '6 medium garlic cloves, minced', '2 cups frozen corn, preferably shoepeg', 'sour cream', 'cilantro or scallions', 'lime wedges', 'green hot sauce']",,436  cals,15 reviews,4.352941036
76941,easy-frozen-margaritas,https://www.allrecipes.com/recipe/76941/easy-frozen-margaritas/,"['2 quarts ice cubes', '1 (12 fluid ounce) can frozen limeade concentrate', '12 fluid ounces tequila (measure with empty limeade can)', '1/4 cup Cointreau', 'Garnish:', 'margarita or kosher salt for the rims', 'lime slices cut in half']",,,57 reviews,4.884057999
76942,oregano-flavored-feta,https://www.allrecipes.com/recipe/76942/oregano-flavored-feta/,"['1 1/4 cups crumbled feta cheese', '4 ounces cream cheese', '1 teaspoon dried oregano', 'Ground black pepper']",,56  cals,1 reviews,4
76943,olive-with-lemon-thyme,https://www.allrecipes.com/recipe/76943/olive-with-lemon-thyme/,"['2 medium garlic cloves, peeled', '1/4 cup fresh parsley', '1/2 teaspoon dried thyme leaves', '1/4 teaspoon finely grated zest (peel) and', '2 teaspoons lemon juice', '2 tablespoons extra-virgin olive oil', '1 1/4 cups pimento-stuffed olives, drained']",,34  cals,0 reviews,0
76944,sun-dried-tomato-with-fresh-basil-spread,https://www.allrecipes.com/recipe/76944/sun-dried-tomato-with-fresh-basil-spread/,"['1/2 cup oil-packed sun-dried tomatoes', '1/4 cup basil leaves', '8 ounces cream cheese']",,57  cals,19 reviews,3.789473772
76945,white-bean-spread-with-garlic-rosemary,https://www.allrecipes.com/recipe/76945/white-bean-spread-with-garlic-rosemary/,"['2 tablespoons olive oil, plus extra for drizzling', '2 garlic cloves, peeled', '2 teaspoons minced fresh rosemary', '1 (16 ounce) can white beans, undrained']",,48  cals,63 reviews,3.974025965
76946,fried-wonton-rectangles,https://www.allrecipes.com/recipe/76946/fried-wonton-rectangles/,"['2 cups canola or other vegetable oil', '16 wonton wrappers, halved']",,133  cals,1 reviews,4
76947,golden-toast-rounds,https://www.allrecipes.com/recipe/76947/golden-toast-rounds/,"['1 long, thin baguette, sliced a generous 1/4 -inch thick', 'Olive oil (optional)']",,37  cals,3 reviews,5
76948,guiso-de-maz,https://www.allrecipes.com/recipe/76948/guiso-de-maz/,"['1/2 cup lard (or butter)', '1 cup white onion, diced', '1/2 cup red bell pepper, diced', '1/2 cup green bell pepper, diced', '1 tablespoon finely minced garlic', '8 ears sweet corn, shucked and kernels cut off', '2 quarts water', '1 pound fingerling potatoes, peeled and cut into 1/2-inch pieces (or substitute Yukon Gold potatoes)', '1 pound calabaza squash, peeled and diced (or substitute butternut squash)', '3 tablespoons tomato paste', 'Salt and freshly ground black pepper']",,222  cals,0 reviews,0
76949,grapefruit-salad-with-jicama,https://www.allrecipes.com/recipe/76949/grapefruit-salad-with-jicama/,"['Candied Pecans:', '1/4 cup egg whites', '1/2 cup sugar', '1/4 teaspoon salt', '2 cups pecan halves', 'Dressing:', '5 cloves garlic, peeled', '2 Thai chilies, seeded (or substitute 1 jalapeno)', '3/4 cup sugar', '1 cup light soy sauce', '1/2 cup rice vinegar', '1 cup water', 'Salad:', '4 cups red cabbage, thinly shredded, washed, rinsed twice and patted dry', '2 cups jicama, very thinly shredded', '1 cup carrot, very thinly shredded', '1 large grapefruit, peeled and sectioned', '2 tablespoons olive oil', '1/4 cup rau ram, which is Vietnamese coriander (or substitute half mint and half cilantro, chopped)']",,433  cals,0 reviews,0
76950,orange-brunch-strata-with-cranberries-walnuts,https://www.allrecipes.com/recipe/76950/orange-brunch-strata-with-cranberries-walnuts/,"['12 ounces cream cheese, at room temperature (you may substitute reduced-fat cream cheese)', '1 1/2 teaspoons finely grated orange zest', '1/4 cup juice from a large orange', '9 large eggs', '3 cups half-and-half', '2 tablespoons sugar', '2 teaspoons vanilla extract', '12 slices fluffy white bread (not dense artisanal or country-style bread)', '1 cup dried cranberries', '1/2 cup chopped walnuts', '1 cup orange marmalade']",,439  cals,0 reviews,0
