recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
254861,https://www.allrecipes.com/recipe/254861/green-apple-sorbet-with-pistachios/,217 calories;,7.3 ,38.2,3.6 ,0 ,68 
254862,https://www.allrecipes.com/recipe/254862/pomegranate-sorbet-smile/,381 calories;,22.3 ,45.4,3.6 ,82 ,47 
254863,https://www.allrecipes.com/recipe/254863/honeydew-punch/,177 calories;,0.4 ,43.3,3.7 ,0 ,94 
254864,https://www.allrecipes.com/recipe/254864/breakfast-pattie-sliders-with-cheese/,279 calories;,18.6 ,18.5,9.8 ,29 ,804 
254865,https://www.allrecipes.com/recipe/254865/italian-sausage-penne/,726 calories;,34 ,77.4,27.6 ,71 ,1387 
254866,https://www.allrecipes.com/recipe/254866/arroz-poblano-poblano-rice/,229 calories;,5 ,25.2,16.3 ,33 ,320 
254867,https://www.allrecipes.com/recipe/254867/chipotle-shrimp-and-rice-bowl/,382 calories;,6.5 ,46.5,28.8 ,173 ,587 
254868,https://www.allrecipes.com/recipe/254868/hispanic-tilapia-and-rice-bowl/,461 calories;,6.1 ,61.5,34.5 ,41 ,550 
254869,https://www.allrecipes.com/recipe/254869/salsa-verde-chicken-and-rice-tortilla-soup/,411 calories;,10.9 ,21.3,35 ,82 ,328 
254870,https://www.allrecipes.com/recipe/254870/dominican-delight/,496 calories;,22.5 ,29.2,25.4 ,46 ,1069 
254871,https://www.allrecipes.com/recipe/254871/easy-chicken-enchilada-rice/,453 calories;,11.7 ,43.9,36.6 ,81 ,792 
254872,https://www.allrecipes.com/recipe/254872/cherry-tomato-and-corn-salad/,196 calories;,15 ,8.4,8.5 ,32 ,322 
254873,https://www.allrecipes.com/recipe/254873/wish-bone-cucumber-and-cherry-tomato-salad/,59 calories;,2.5 ,9.5,1.6 ,0 ,170 
254874,https://www.allrecipes.com/recipe/254874/roasted-cherry-tomatoes-with-angel-hair/,287 calories;,10.6 ,39.8,11.2 ,4 ,283 
254875,https://www.allrecipes.com/recipe/254875/chicken-and-brie-sandwiches-with-roasted-cherry-tomatoes/,771 calories;,33.6 ,74.7,42.8 ,91 ,1727 
254876,https://www.allrecipes.com/recipe/254876/roasted-cherry-tomatoes/,85 calories;,7.1 ,5.5,1 ,0 ,447 
254877,https://www.allrecipes.com/recipe/254877/roasted-spatchcocked-chicken-with-potatoes/,423 calories;,18.9 ,33.8,28.7 ,81 ,161 
254878,https://www.allrecipes.com/recipe/254878/quick-and-easy-edamame-salad/,230 calories;,8.8 ,24.8,16.4 ,0 ,852 
254879,https://www.allrecipes.com/recipe/254879/edamame-salad-with-homemade-garlic-cilantro-vinaigrette/,346 calories;,19.8 ,27.3,19.7 ,0 ,138 
254880,https://www.allrecipes.com/recipe/254880/dry-brined-turkey/,704 calories;,33.4 ,3.6,91.1 ,270 ,388 
254881,https://www.allrecipes.com/recipe/254881/apple-cider-sausage/,465 calories;,16.3 ,55.5,19 ,30 ,896 
254882,https://www.allrecipes.com/recipe/254882/bacon-cider-chili/,343 calories;,15.9 ,18.3,27.1 ,83 ,896 
254883,https://www.allrecipes.com/recipe/254883/drunken-sauce/,134 calories;,12.5 ,2.9,0.8 ,45 ,39 
254884,https://www.allrecipes.com/recipe/254884/smoked-turkey-without-smoker/,731 calories;,38.2 ,0,90.6 ,264 ,9650 
254885,https://www.allrecipes.com/recipe/254885/smoked-turkey-wing-soup/,415 calories;,13.7 ,35.9,37.7 ,104 ,564 
254886,https://www.allrecipes.com/recipe/254886/sweet-and-spicy-turkey-rub/,28 calories;,0.4 ,6.3,0.6 ,0 ,875 
254887,https://www.allrecipes.com/recipe/254887/southwestern-turkey-rub/,113 calories;,11.6 ,2.5,0.6 ,31 ,374 
254888,https://www.allrecipes.com/recipe/254888/bacon-wrapped-stuffing-balls/,259 calories;,11.3 ,31.2,7.6 ,41 ,746 
254889,https://www.allrecipes.com/recipe/254889/spicy-portuguese-stuffing-balls/,558 calories;,29.9 ,61.6,9.8 ,40 ,879 
254890,https://www.allrecipes.com/recipe/254890/grandma-dots-stuffing-balls/,108 calories;,6.9 ,8.8,3.3 ,31 ,289 
254891,https://www.allrecipes.com/recipe/254891/homemade-crispy-cornbread-stuffing/,154 calories;,6.1 ,20.1,4 ,46 ,539 
254892,https://www.allrecipes.com/recipe/254892/turkey-stuffing-soup/,296 calories;,14.1 ,22.8,20.4 ,63 ,892 
254893,https://www.allrecipes.com/recipe/254893/fruited-rice-stuffing/,266 calories;,6.3 ,47.2,4.2 ,17 ,295 
254894,https://www.allrecipes.com/recipe/254894/homemade-tater-tots/,218 calories;,11.2 ,28.5,3.3 ,0 ,1752 
254895,https://www.allrecipes.com/recipe/254895/homemade-spinach-pasta/,568 calories;,9.9 ,97.3,20.4 ,186 ,586 
254896,https://www.allrecipes.com/recipe/254896/homemade-lox/,120 calories;,3 ,12.5,10.4 ,24 ,5719 
254897,https://www.allrecipes.com/recipe/254897/jans-homemade-sriracha-butter/,108 calories;,11.5 ,1.6,0.2 ,31 ,118 
254898,https://www.allrecipes.com/recipe/254898/no-cook-homemade-maple-nut-ice-cream/,354 calories;,19.8 ,36,8.5 ,47 ,107 
254899,https://www.allrecipes.com/recipe/254899/scrambled-peanut-butter-eggs/,247 calories;,18.2 ,5.5,17.2 ,372 ,345 
254900,https://www.allrecipes.com/recipe/254900/carrot-and-ginger-chutney/,36 calories;,2 ,4.8,0.6 ,0 ,27 
254901,https://www.allrecipes.com/recipe/254901/paleo-granola-crunch/,274 calories;,21.2 ,19.5,6.4 ,0 ,62 
254902,https://www.allrecipes.com/recipe/254902/almost-like-snickers/,317 calories;,13.3 ,50.3,6.5 ,0 ,94 
254903,https://www.allrecipes.com/recipe/254903/gooey-salt-and-caramel-smores-brownies/,213 calories;,12.3 ,24.7,2.7 ,40 ,165 
254904,https://www.allrecipes.com/recipe/254904/brown-sugar-caipirinha/,146 calories;,0 ,4.5,0 ,0 ,3 
254905,https://www.allrecipes.com/recipe/254905/mexican-chicken-and-corn-salad/,989 calories;,76.8 ,46.1,35.7 ,67 ,1043 
254906,https://www.allrecipes.com/recipe/254906/scrambled-eggs-with-peppers-peas/,776 calories;,53.5 ,47.2,27.2 ,480 ,1417 
254907,https://www.allrecipes.com/recipe/254907/glazed-carrots-with-spicy-pecans/,423 calories;,21.4 ,58.6,2.4 ,31 ,272 
254908,https://www.allrecipes.com/recipe/254908/green-bean-casserole-tartlets/,147 calories;,10.7 ,9.9,2.5 ,8 ,160 
254909,https://www.allrecipes.com/recipe/254909/peas-carrots-candied-walnut-salad/,363 calories;,27.3 ,19.9,12.2 ,22 ,614 
254910,https://www.allrecipes.com/recipe/254910/kicked-up-mac-cheese/,830 calories;,30.7 ,120.5,28.1 ,78 ,1671 
254911,https://www.allrecipes.com/recipe/254911/peach-coconut-scones/,500 calories;,26.5 ,56.2,6.7 ,97 ,476 
254912,https://www.allrecipes.com/recipe/254912/pear-cake-with-cinnamon-buttercream-frosting/,379 calories;,5.9 ,78.3,3.9 ,50 ,536 
254913,https://www.allrecipes.com/recipe/254913/minestrone-soup-from-libbys/,367 calories;,15.2 ,44.6,12.1 ,6 ,1984 
254914,https://www.allrecipes.com/recipe/254914/little-ears-pasta-with-peas-mint-ricotta/,455 calories;,10.8 ,70.7,19.1 ,26 ,389 
254915,https://www.allrecipes.com/recipe/254915/asian-inspired-cucumbers-with-a-kick/,77 calories;,3.6 ,10.8,2.5 ,0 ,72 
254916,https://www.allrecipes.com/recipe/254916/grilled-zucchini-with-portobello-and-goat-cheese/,207 calories;,14.4 ,12.7,9.1 ,17 ,601 
254917,https://www.allrecipes.com/recipe/254917/marinated-grilled-zucchini/,181 calories;,13.8 ,13.4,2.7 ,0 ,1450 
254918,https://www.allrecipes.com/recipe/254918/grilled-zucchini-with-feta/,172 calories;,15.9 ,4.1,5.6 ,7 ,300 
254919,https://www.allrecipes.com/recipe/254919/grilled-peach-cobbler/,100 calories;,4.9 ,13.1,1.3 ,9 ,49 
254920,https://www.allrecipes.com/recipe/254920/grilled-apple-and-peach-cobbler/,336 calories;,20.2 ,38.1,3.2 ,41 ,208 
254921,https://www.allrecipes.com/recipe/254921/molasses-grilled-peaches/,144 calories;,0 ,36.8,0 ,0 ,19 
254922,https://www.allrecipes.com/recipe/254922/wild-blackberry-muffins/,130 calories;,5.5 ,17.7,2.7 ,22 ,68 
254923,https://www.allrecipes.com/recipe/254923/delicious-blackberry-muffins/,253 calories;,12.9 ,30.8,4.3 ,60 ,296 
254924,https://www.allrecipes.com/recipe/254924/paleo-skillet-chocolate-chip-cookie/,1002 calories;,69.2 ,91.8,18 ,103 ,396 
254925,https://www.allrecipes.com/recipe/254925/gluten-free-walnut-carob-brownies/,338 calories;,19.8 ,38.4,5.4 ,0 ,209 
254926,https://www.allrecipes.com/recipe/254926/oat-and-quinoa-breakfast-cake/,407 calories;,17.2 ,52.5,14.1 ,58 ,60 
254927,https://www.allrecipes.com/recipe/254927/pumpkin-chocolate-coconut-oil-bars/,153 calories;,10.7 ,13.6,2 ,0 ,34 
254928,https://www.allrecipes.com/recipe/254928/protein-rich-brownies/,266 calories;,20.6 ,18.8,5.5 ,43 ,135 
254929,https://www.allrecipes.com/recipe/254929/strawberry-quinoa-salad/,322 calories;,24.5 ,19.6,9.9 ,13 ,167 
254930,https://www.allrecipes.com/recipe/254930/mediterranean-quinoa-salad/,204 calories;,3 ,39.1,8.2 ,0 ,160 
254931,https://www.allrecipes.com/recipe/254931/cranberry-quinoa-salad-with-broccoli/,391 calories;,19 ,50.3,9 ,0 ,13 
254932,https://www.allrecipes.com/recipe/254932/quinoa-salad-vegan/,443 calories;,19.5 ,64.2,7.1 ,0 ,318 
254933,https://www.allrecipes.com/recipe/254933/quinoa-salad-with-roasted-yams/,453 calories;,15.8 ,69,12.6 ,0 ,57 
254934,https://www.allrecipes.com/recipe/254934/cream-cheese-blueberry-muffins/,210 calories;,10.7 ,26.2,3.3 ,47 ,264 
254935,https://www.allrecipes.com/recipe/254935/whole-wheat-oatmeal-strawberry-blueberry-muffins/,164 calories;,6.1 ,25.1,3.7 ,15 ,245 
254936,https://www.allrecipes.com/recipe/254936/melt-in-your-mouth-blueberry-muffins/,225 calories;,13.2 ,23.6,3.4 ,16 ,197 
254937,https://www.allrecipes.com/recipe/254937/superfood-blueberry-muffins/,183 calories;,8.7 ,23.9,4.5 ,16 ,207 
254938,https://www.allrecipes.com/recipe/254938/fresh-wild-pacific-coho-salmon-and-corn-chowder/,609 calories;,36.9 ,38.8,33.5 ,143 ,866 
254939,https://www.allrecipes.com/recipe/254939/easy-honey-garlic-chicken/,164 calories;,5.7 ,7,20.2 ,66 ,227 
254940,https://www.allrecipes.com/recipe/254940/honey-garlic-chicken-with-rosemary/,301 calories;,14 ,25,19.9 ,86 ,134 
254941,https://www.allrecipes.com/recipe/254941/honey-garlic-shrimp-stir-fry/,199 calories;,1.1 ,30.8,16.4 ,89 ,828 
254942,https://www.allrecipes.com/recipe/254942/grilled-asian-honey-garlic-pork-tenderloin/,309 calories;,16.3 ,22.2,19.8 ,49 ,1844 
254943,https://www.allrecipes.com/recipe/254943/cantaloupe-cayenne-sorbet/,176 calories;,0.3 ,40.3,1.5 ,0 ,139 
254944,https://www.allrecipes.com/recipe/254944/chef-johns-basil-ricotta-gnocchi/,324 calories;,18.3 ,20.2,19.3 ,144 ,905 
254945,https://www.allrecipes.com/recipe/254945/chef-johns-just-corn-soup/,150 calories;,7.1 ,22,3.8 ,15 ,605 
254946,https://www.allrecipes.com/recipe/254946/chef-johns-hawaiian-style-ahi-poke/,231 calories;,11.6 ,3.1,28.3 ,51 ,1197 
254947,https://www.allrecipes.com/recipe/254947/chef-johns-easy-sushi-rice/,247 calories;,0.3 ,54.9,4.3 ,0 ,214 
254948,https://www.allrecipes.com/recipe/254948/chef-johns-grilled-mojo-beef/,381 calories;,23.2 ,16,29.1 ,51 ,2117 
254949,https://www.allrecipes.com/recipe/254949/gluten-free-slow-cooker-chocolate-lava-cake/,564 calories;,26 ,81.1,7.5 ,34 ,412 
254950,https://www.allrecipes.com/recipe/254950/kabocha-squash-filled-with-shrimp/,532 calories;,28.1 ,43.7,28.9 ,236 ,414 
254951,https://www.allrecipes.com/recipe/254951/kabocha-squash-mini-muffins/,79 calories;,2.2 ,13.9,1.6 ,16 ,102 
254952,https://www.allrecipes.com/recipe/254952/mikas-kabocha-cake-pumpkin-cake/,323 calories;,17 ,40.1,4.8 ,24 ,324 
254953,https://www.allrecipes.com/recipe/254953/curried-kabocha/,92 calories;,7 ,7.3,1.4 ,0 ,161 
254954,https://www.allrecipes.com/recipe/254954/vegan-grilled-eggplant-rollatini/,325 calories;,4.7 ,56.6,16.5 ,0 ,103 
254955,https://www.allrecipes.com/recipe/254955/breaded-eggplant-rollatini/,331 calories;,18 ,32.6,15.4 ,89 ,1060 
254956,https://www.allrecipes.com/recipe/254956/roasted-eggplant-caviar/,34 calories;,2.2 ,3.8,0.7 ,< 1 ,88 
254957,https://www.allrecipes.com/recipe/254957/russian-eggplant-caviar/,112 calories;,7.1 ,12.3,2.1 ,0 ,137 
254958,https://www.allrecipes.com/recipe/254958/pressure-cooker-goat-curry/,256 calories;,10.1 ,13.2,25.8 ,66 ,800 
254959,https://www.allrecipes.com/recipe/254959/peppery-goat-curry/,214 calories;,9.3 ,12.4,21 ,53 ,108 
254960,https://www.allrecipes.com/recipe/254960/peanut-butter-goat-soup/,212 calories;,10.3 ,6.3,23.8 ,53 ,874 
254961,https://www.allrecipes.com/recipe/254961/spicy-goat-curried-rice-pilaf/,566 calories;,11 ,78,37 ,88 ,768 
254962,https://www.allrecipes.com/recipe/254962/jamaican-goat-curry/,384 calories;,10.2 ,30.7,42.5 ,106 ,338 
254963,https://www.allrecipes.com/recipe/254963/tripe-crackling-with-a-deviled-dipping-sauce/,410 calories;,22.7 ,30,22 ,107 ,306 
254964,https://www.allrecipes.com/recipe/254964/teriyaki-eggs/,137 calories;,5.4 ,15,7.7 ,186 ,1273 
254965,https://www.allrecipes.com/recipe/254965/puerto-rican-mondongo/,351 calories;,9.6 ,43.2,22.3 ,171 ,489 
254966,https://www.allrecipes.com/recipe/254966/dill-pickled-cherry-tomatoes/,16 calories;,0.1 ,3.3,0.7 ,0 ,1501 
254967,https://www.allrecipes.com/recipe/254967/spiced-green-tomato-cake/,287 calories;,1.7 ,63.4,5.4 ,46 ,332 
254968,https://www.allrecipes.com/recipe/254968/tilapia-with-green-tomato-tapenade/,241 calories;,7.1 ,7.1,36.4 ,63 ,468 
254969,https://www.allrecipes.com/recipe/254969/laylas-green-tomato-salsa-verde/,27 calories;,0.2 ,6.1,1.2 ,0 ,326 
254970,https://www.allrecipes.com/recipe/254970/fried-green-tomato-parmesan/,482 calories;,16 ,60.5,24.4 ,73 ,1675 
254971,https://www.allrecipes.com/recipe/254971/zavioli-with-spinach-and-ricotta/,267 calories;,17.8 ,13.6,15.3 ,73 ,240 
254972,https://www.allrecipes.com/recipe/254972/green-tomato-and-zucchini-couscous/,297 calories;,4.2 ,54.5,9.7 ,2 ,535 
254973,https://www.allrecipes.com/recipe/254973/balsamic-ravioli/,474 calories;,23.9 ,47.5,19.3 ,71 ,330 
254974,https://www.allrecipes.com/recipe/254974/deep-fried-cauliflower-and-lemon-sauce/,531 calories;,42.7 ,28.8,9.6 ,150 ,231 
254975,https://www.allrecipes.com/recipe/254975/breaded-fried-cauliflower/,262 calories;,10.2 ,34.9,8.6 ,62 ,210 
254976,https://www.allrecipes.com/recipe/254976/tender-juicy-skirt-steak-churrasco/,204 calories;,11.8 ,9.2,15.5 ,25 ,1039 
254977,https://www.allrecipes.com/recipe/254977/garlic-bread-molho-de-alho/,147 calories;,9.4 ,13.3,2.8 ,14 ,212 
254978,https://www.allrecipes.com/recipe/254978/jersey-fresh-stewed-tomatoes/,37 calories;,0.3 ,8.2,1.5 ,0 ,159 
254979,https://www.allrecipes.com/recipe/254979/not-too-saucy-eggplant-parmesan/,315 calories;,15 ,26.5,19.5 ,82 ,744 
254980,https://www.allrecipes.com/recipe/254980/crouton-eggplant-parmesan/,310 calories;,14.5 ,28,15.4 ,44 ,801 
254981,https://www.allrecipes.com/recipe/254981/panko-and-beer-battered-eggplant-parmesan-stacks/,241 calories;,12.6 ,22.5,12.7 ,22 ,649 
254982,https://www.allrecipes.com/recipe/254982/eggplant-parmesan-gluten-free/,292 calories;,15.7 ,24,13.7 ,64 ,578 
254983,https://www.allrecipes.com/recipe/254983/oi-sobagi-korean-cucumber-kimchi/,41 calories;,1.4 ,7.9,1.7 ,< 1 ,4451 
254984,https://www.allrecipes.com/recipe/254984/moms-spicy-cucumber-kimchee/,75 calories;,3.1 ,11.5,1.6 ,< 1 ,311 
254985,https://www.allrecipes.com/recipe/254985/philly-steak-and-cheese-sliders/,403 calories;,7.7 ,45.9,26.2 ,69 ,512 
254986,https://www.allrecipes.com/recipe/254986/bacon-ranch-nugget-sliders/,324 calories;,20.5 ,165.7,13 ,35 ,708 
254987,https://www.allrecipes.com/recipe/254987/stuffed-jalapeno-sliders/,41 calories;,1.7 ,4.7,1.8 ,11 ,22 
254988,https://www.allrecipes.com/recipe/254988/pulled-lamb-sizzlin-sliders/,1646 calories;,49.8 ,233.5,61.2 ,77 ,3132 
254989,https://www.allrecipes.com/recipe/254989/grilled-butternut-squash/,100 calories;,1.2 ,23.9,2 ,0 ,8 
254990,https://www.allrecipes.com/recipe/254990/butternut-squash-potstickers/,415 calories;,14.6 ,66.7,9.2 ,4 ,2500 
254991,https://www.allrecipes.com/recipe/254991/butternut-squash-noodle-soup-with-turkey/,125 calories;,2.2 ,13.4,13.9 ,30 ,132 
254992,https://www.allrecipes.com/recipe/254992/slow-cooker-butternut-squash-stew/,345 calories;,13.3 ,45.6,14.2 ,32 ,889 
254993,https://www.allrecipes.com/recipe/254993/quinoa-butternut-squash-and-kale-salad/,195 calories;,5.1 ,34.9,5 ,0 ,132 
254994,https://www.allrecipes.com/recipe/254994/acorn-squash-tomato-hash/,143 calories;,7 ,15.8,3.3 ,0 ,218 
254995,https://www.allrecipes.com/recipe/254995/apple-and-sausage-stuffed-acorn-squash/,119 calories;,2.3 ,25,2.5 ,5 ,103 
254996,https://www.allrecipes.com/recipe/254996/acorn-squash-with-spinach-and-ricotta/,442 calories;,21.1 ,53.1,14.3 ,24 ,364 
254997,https://www.allrecipes.com/recipe/254997/acorn-squash-risotto/,503 calories;,19.5 ,67.2,10.2 ,44 ,672 
254998,https://www.allrecipes.com/recipe/254998/ajs-amberjack/,537 calories;,26.5 ,43.6,30.3 ,97 ,2514 
254999,https://www.allrecipes.com/recipe/254999/grilled-amberjack-with-tomato-basil-caper-sauce/,253 calories;,12.8 ,4.7,27.6 ,63 ,376 
