recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
220223,https://www.allrecipes.com/recipe/220223/cheesy-asparagus-chicken/,310 calories;,12.8 ,11.7,34.6 ,95 ,806 
220225,https://www.allrecipes.com/recipe/220225/grilled-asparagus-with-cilantro-lemon-butter/,97 calories;,6.5 ,8.6,3.7 ,10 ,64 
220226,https://www.allrecipes.com/recipe/220226/bucks-italian-grilled-asparagus/,205 calories;,17 ,5.8,8.7 ,28 ,304 
220227,https://www.allrecipes.com/recipe/220227/herb-crusted-halibut/,273 calories;,7.2 ,14.8,38.3 ,62 ,778 
220229,https://www.allrecipes.com/recipe/220229/pasta-with-creamy-smoked-salmon-and-dill/,418 calories;,13.7 ,55.2,19.9 ,42 ,811 
220230,https://www.allrecipes.com/recipe/220230/salmon-pasta-with-spinach-and-artichokes/,545 calories;,22.7 ,50.6,33.9 ,56 ,763 
220231,https://www.allrecipes.com/recipe/220231/easy-salmon-whole-wheat-pasta-salad/,521 calories;,28.6 ,46.7,23 ,41 ,348 
220232,https://www.allrecipes.com/recipe/220232/easy-salmon-brown-rice-pasta-salad/,456 calories;,17.6 ,56.5,19.1 ,23 ,705 
220236,https://www.allrecipes.com/recipe/220236/dads-oyster-stew/,449 calories;,31.8 ,26.2,16.6 ,117 ,2315 
220237,https://www.allrecipes.com/recipe/220237/quick-but-yummy-oyster-stew/,475 calories;,41.1 ,14.3,13.3 ,155 ,426 
220238,https://www.allrecipes.com/recipe/220238/oyster-stew-christmas-eve-recipe/,352 calories;,30.3 ,11.8,9.2 ,114 ,209 
220240,https://www.allrecipes.com/recipe/220240/scallop-and-oyster-stew/,384 calories;,17.1 ,22.5,34.9 ,160 ,509 
220241,https://www.allrecipes.com/recipe/220241/marshalls-dreamy-oyster-stew/,553 calories;,24.1 ,55.6,28 ,78 ,288 
220242,https://www.allrecipes.com/recipe/220242/catfish-and-oyster-stew/,337 calories;,21.2 ,19.4,15.5 ,118 ,673 
220243,https://www.allrecipes.com/recipe/220243/delicious-oyster-stew/,1148 calories;,114.4 ,15.4,18.9 ,459 ,406 
220244,https://www.allrecipes.com/recipe/220244/aunt-effies-oyster-stew/,397 calories;,32.3 ,18.7,9.3 ,136 ,1116 
220245,https://www.allrecipes.com/recipe/220245/my-asparagus-casserole/,556 calories;,37 ,37.3,17 ,43 ,1643 
220247,https://www.allrecipes.com/recipe/220247/bos-asparagus-casserole/,404 calories;,31.2 ,20.1,13.3 ,58 ,1481 
220248,https://www.allrecipes.com/recipe/220248/asparagus-and-mushroom-casserole/,336 calories;,21.2 ,27,12 ,21 ,700 
220249,https://www.allrecipes.com/recipe/220249/cheesy-chicken-asparagus-casserole/,371 calories;,17.1 ,33.4,21 ,52 ,954 
220250,https://www.allrecipes.com/recipe/220250/chef-johns-deviled-eggs/,138 calories;,10.7 ,4.1,6.6 ,191 ,181 
220251,https://www.allrecipes.com/recipe/220251/asparagus-ham-and-lemon/,141 calories;,11.5 ,7.6,5.6 ,12 ,278 
220252,https://www.allrecipes.com/recipe/220252/broiled-asparagus-parmesan/,97 calories;,7.3 ,5.1,4.5 ,20 ,120 
220253,https://www.allrecipes.com/recipe/220253/my-husbands-pad-thai-noodles/,493 calories;,19.2 ,55.3,26.4 ,268 ,1862 
220254,https://www.allrecipes.com/recipe/220254/original-ranch-roasted-potatoes-duplicate/,225 calories;,11.2 ,29.1,3.4 ,0 ,38 
220255,https://www.allrecipes.com/recipe/220255/original-ranch-pork-chops/,263 calories;,11.1 ,0.3,37.6 ,94 ,81 
220256,https://www.allrecipes.com/recipe/220256/original-ranch-crispy-chicken/,782 calories;,63.5 ,15.7,34.1 ,127 ,285 
220257,https://www.allrecipes.com/recipe/220257/original-ranch-spinach-dip/,203 calories;,10.3 ,22.7,6.2 ,20 ,264 
220258,https://www.allrecipes.com/recipe/220258/hidden-valley-oyster-crackers/,322 calories;,17 ,37,4.6 ,0 ,1116 
220259,https://www.allrecipes.com/recipe/220259/corn-flake-crusted-halibut/,242 calories;,8.7 ,13.9,25 ,48 ,322 
220260,https://www.allrecipes.com/recipe/220260/dynamite-halibut/,477 calories;,33 ,8.7,35.6 ,70 ,420 
220261,https://www.allrecipes.com/recipe/220261/delicious-spicy-micheladas/,226 calories;,0.1 ,30.3,2.7 ,0 ,1342 
220262,https://www.allrecipes.com/recipe/220262/asparagus-roll-ups/,185 calories;,11.6 ,14.5,6.2 ,32 ,365 
220263,https://www.allrecipes.com/recipe/220263/quiche-a-la-benedict/,411 calories;,31.9 ,19.5,13 ,157 ,748 
220264,https://www.allrecipes.com/recipe/220264/rustic-flatbread-pizza/,332 calories;,16.2 ,33.6,16.4 ,28 ,761 
220265,https://www.allrecipes.com/recipe/220265/creamy-asparagus-and-peas-pasta/,423 calories;,14 ,54.6,20.8 ,91 ,435 
220267,https://www.allrecipes.com/recipe/220267/gails-broccoli-soup/,223 calories;,12 ,18.2,11.9 ,29 ,1165 
220268,https://www.allrecipes.com/recipe/220268/slow-cooker-cream-of-broccoli-soup/,289 calories;,18.1 ,21.2,12.3 ,39 ,1456 
220269,https://www.allrecipes.com/recipe/220269/easiest-broccoli-soup-ever/,448 calories;,25.8 ,27.4,30.4 ,83 ,602 
220270,https://www.allrecipes.com/recipe/220270/jewish-eggplant-lasagna/,372 calories;,19.5 ,35.4,17.6 ,66 ,3860 
220271,https://www.allrecipes.com/recipe/220271/erins-cheesy-broccoli-soup/,669 calories;,54.4 ,27.9,21.1 ,101 ,759 
220272,https://www.allrecipes.com/recipe/220272/gouda-and-broccoli-soup/,396 calories;,26.8 ,21.4,18.4 ,93 ,879 
220273,https://www.allrecipes.com/recipe/220273/tomato-and-broccoli-soup/,100 calories;,2.9 ,13.7,4.7 ,3 ,589 
220274,https://www.allrecipes.com/recipe/220274/easy-chicken-gyro/,441 calories;,18.3 ,39.3,30.3 ,71 ,398 
220275,https://www.allrecipes.com/recipe/220275/no-bake-banana-split-cake/,434 calories;,30.1 ,41.2,2.8 ,110 ,208 
220276,https://www.allrecipes.com/recipe/220276/i-dream-of-spinach/,548 calories;,31.8 ,49.2,17.9 ,47 ,932 
220277,https://www.allrecipes.com/recipe/220277/baked-deviled-eggs-with-asparagus/,652 calories;,44.9 ,33.1,32.2 ,414 ,971 
220278,https://www.allrecipes.com/recipe/220278/pumpkin-lobster-mac-and-cheese/,427 calories;,23.6 ,33.9,22.6 ,83 ,493 
220279,https://www.allrecipes.com/recipe/220279/chicken-asparagus-casserole/,504 calories;,26.9 ,41,24.2 ,72 ,1817 
220280,https://www.allrecipes.com/recipe/220280/boiled-baked-ribs/,466 calories;,30.6 ,24.1,25.4 ,117 ,3592 
220281,https://www.allrecipes.com/recipe/220281/marvels-shark-bites/,201 calories;,0.1 ,46.3,6.6 ,0 ,121 
220282,https://www.allrecipes.com/recipe/220282/cheles-halibut/,461 calories;,24 ,3.9,53.3 ,131 ,593 
220283,https://www.allrecipes.com/recipe/220283/halibut-olympia/,484 calories;,34 ,8.3,35.2 ,102 ,2409 
220284,https://www.allrecipes.com/recipe/220284/fast-chicken-over-black-beans-and-rice/,429 calories;,9.9 ,56.5,27.3 ,58 ,639 
220285,https://www.allrecipes.com/recipe/220285/hot-fudge-pudding-cake/,333 calories;,12.1 ,55.9,4.7 ,8 ,206 
220286,https://www.allrecipes.com/recipe/220286/mikes-peppered-beef-jerky/,169 calories;,4 ,3.8,27.9 ,68 ,569 
220287,https://www.allrecipes.com/recipe/220287/honey-dijon-brussels-sprouts/,89 calories;,3.4 ,14.1,3.4 ,8 ,78 
220288,https://www.allrecipes.com/recipe/220288/cheesy-black-bean-and-corn-chili/,432 calories;,18.5 ,42.4,28.4 ,66 ,1989 
220308,https://www.allrecipes.com/recipe/220308/pork-steak-and-candied-yam-bake/,694 calories;,34.9 ,78.2,20.1 ,99 ,265 
220309,https://www.allrecipes.com/recipe/220309/wallys-cucumber-salad/,139 calories;,8.3 ,16.4,2.2 ,0 ,730 
220310,https://www.allrecipes.com/recipe/220310/simple-coffee-drink/,124 calories;,4.8 ,12,8.2 ,20 ,102 
220311,https://www.allrecipes.com/recipe/220311/special-green-bean-bake/,175 calories;,6.3 ,24.8,4.7 ,12 ,508 
220312,https://www.allrecipes.com/recipe/220312/taffy-chocolate-covered-almonds/,29 calories;,1.3 ,4.8,0.3 ,< 1 ,4 
220313,https://www.allrecipes.com/recipe/220313/chicken-spinach-roulade/,303 calories;,7.3 ,24.3,34.6 ,117 ,689 
220314,https://www.allrecipes.com/recipe/220314/easy-sweet-and-sour-chicken/,421 calories;,13.6 ,49.3,27.4 ,65 ,870 
220315,https://www.allrecipes.com/recipe/220315/roasted-eggplant-and-asparagus-pasta-salad/,209 calories;,7.5 ,27.6,8.5 ,2 ,52 
220316,https://www.allrecipes.com/recipe/220316/salmon-with-dijon-butter-sauce-asparagus-and-herb-butter-angel-hair-pasta/,896 calories;,75.6 ,32.6,27.9 ,162 ,488 
220317,https://www.allrecipes.com/recipe/220317/ham-and-asparagus-brunch-bake/,231 calories;,10.2 ,25.1,10.8 ,46 ,651 
220319,https://www.allrecipes.com/recipe/220319/artichoke-asparagus-pasta-salad/,305 calories;,18.4 ,27.8,7.9 ,14 ,512 
220320,https://www.allrecipes.com/recipe/220320/sausage-and-asparagus-spaghettini/,496 calories;,26 ,45.3,22.3 ,34 ,1220 
220321,https://www.allrecipes.com/recipe/220321/st-patricks-chocolate-mint-cheesecake-bars/,369 calories;,24.1 ,36.6,4.8 ,64 ,356 
220322,https://www.allrecipes.com/recipe/220322/chef-johns-quick-cassoulet/,906 calories;,44.2 ,72.2,54.4 ,142 ,2072 
220323,https://www.allrecipes.com/recipe/220323/instant-potato-pancakes/,135 calories;,10.5 ,8.3,2.7 ,55 ,345 
220324,https://www.allrecipes.com/recipe/220324/miso-maple-glazed-salmon/,365 calories;,19.3 ,16,30.5 ,83 ,902 
220325,https://www.allrecipes.com/recipe/220325/making-crispy-onion-rings/,179 calories;,6.5 ,32.5,4.1 ,0 ,136 
220326,https://www.allrecipes.com/recipe/220326/sarahs-easy-shredded-chicken-taco-filling/,188 calories;,6.3 ,1.7,29.8 ,78 ,175 
220327,https://www.allrecipes.com/recipe/220327/sarahs-spinach-side-dish/,102 calories;,5 ,10.5,6.7 ,12 ,525 
220328,https://www.allrecipes.com/recipe/220328/ham-n-swiss-biscuits/,423 calories;,27.3 ,26.3,17.7 ,45 ,1186 
220329,https://www.allrecipes.com/recipe/220329/make-ahead-sour-cream-coffee-cake/,304 calories;,15.9 ,38.3,3.5 ,56 ,272 
220330,https://www.allrecipes.com/recipe/220330/slow-cooker-sweet-and-sour-chicken/,448 calories;,2.2 ,78.2,29.2 ,66 ,2400 
220340,https://www.allrecipes.com/recipe/220340/kellys-slow-cooker-beef-mushroom-and-barley-soup/,359 calories;,10.3 ,31.7,34.6 ,65 ,381 
220341,https://www.allrecipes.com/recipe/220341/beef-mushroom-barley-soup/,554 calories;,25.3 ,43.9,37.8 ,83 ,220 
220342,https://www.allrecipes.com/recipe/220342/creamy-beef-mushroom-barley-soup-in-a-slow-cooker/,278 calories;,11.3 ,34.1,12.2 ,44 ,479 
220343,https://www.allrecipes.com/recipe/220343/slow-cooker-5-mushroom-barley-soup/,271 calories;,9.6 ,38.5,10.3 ,3 ,1092 
220344,https://www.allrecipes.com/recipe/220344/low-n-slow-mushroom-barley-soup/,163 calories;,6.2 ,19.8,8.7 ,0 ,353 
220345,https://www.allrecipes.com/recipe/220345/kid-approved-sweet-and-sour-chicken-sauce/,284 calories;,0.2 ,72.9,1.1 ,0 ,357 
220346,https://www.allrecipes.com/recipe/220346/eggplant-and-ground-beef-lasagna/,254 calories;,9.7 ,26.3,16.4 ,35 ,339 
220347,https://www.allrecipes.com/recipe/220347/sweet-and-sour-chicken-tenders/,382 calories;,8 ,44.3,30.8 ,125 ,1575 
220348,https://www.allrecipes.com/recipe/220348/slow-cooked-chili/,333 calories;,17.7 ,21,23.2 ,64 ,896 
220349,https://www.allrecipes.com/recipe/220349/thai-pad-thai-noodles/,374 calories;,15.3 ,50,9.7 ,17 ,908 
220350,https://www.allrecipes.com/recipe/220350/tofu-pad-thai/,527 calories;,21.9 ,68.7,17.2 ,93 ,1791 
220351,https://www.allrecipes.com/recipe/220351/orange-lobster-tail/,542 calories;,38.8 ,15.4,27.6 ,193 ,770 
220352,https://www.allrecipes.com/recipe/220352/pan-roasted-halibut-with-morel-confiture-sweet-pea-risotto-and-morel-tea/,749 calories;,39.2 ,52.8,45.3 ,96 ,1477 
220353,https://www.allrecipes.com/recipe/220353/scalloped-apple-bake/,413 calories;,15.8 ,69.9,2.8 ,20 ,232 
220354,https://www.allrecipes.com/recipe/220354/picante-pork-stew/,235 calories;,11.4 ,16.2,16.5 ,36 ,687 
220355,https://www.allrecipes.com/recipe/220355/roasted-winter-vegetable-ragout-in-pastry-cups/,354 calories;,18.1 ,43.4,7.6 ,0 ,618 
220356,https://www.allrecipes.com/recipe/220356/mango-and-avocado-salad-with-acai-berry-vinaigrette/,236 calories;,17.6 ,20.5,1.9 ,0 ,119 
220357,https://www.allrecipes.com/recipe/220357/goldfish-checkerboard-sandwich/,437 calories;,18.9 ,58.3,13 ,< 1 ,390 
220358,https://www.allrecipes.com/recipe/220358/beer-and-kraut-brats/,600 calories;,39.7 ,30.5,23.3 ,92 ,2809 
220359,https://www.allrecipes.com/recipe/220359/spinach-artichoke-crab-dip/,75 calories;,4.5 ,5,3.9 ,15 ,133 
220360,https://www.allrecipes.com/recipe/220360/holiday-brisket-with-savory-onion-jus/,439 calories;,18.2 ,45.6,23.5 ,68 ,397 
220361,https://www.allrecipes.com/recipe/220361/prosciutto-asparagus-spirals/,92 calories;,6.2 ,6.4,2.6 ,5 ,169 
220362,https://www.allrecipes.com/recipe/220362/pbj-doughnuts/,304 calories;,20.6 ,23.1,6.6 ,27 ,308 
220363,https://www.allrecipes.com/recipe/220363/classic-standing-beef-rib-roast/,551 calories;,37.1 ,3.9,45.2 ,142 ,273 
220364,https://www.allrecipes.com/recipe/220364/jalapeno-poppers-in-a-blanket/,136 calories;,8.9 ,9.4,4.2 ,17 ,179 
220365,https://www.allrecipes.com/recipe/220365/pan-seared-salmon-in-peach-mango-sauce/,450 calories;,7.8 ,67.6,28.4 ,50 ,104 
220366,https://www.allrecipes.com/recipe/220366/chicken-nachos-from-campbells-kitchen/,360 calories;,15.5 ,41.5,14.7 ,28 ,1141 
220367,https://www.allrecipes.com/recipe/220367/fettuccine-al-fresco/,555 calories;,13.9 ,86.2,20.3 ,14 ,1018 
220368,https://www.allrecipes.com/recipe/220368/slow-cooked-taco-shredded-beef/,200 calories;,12.8 ,11,10 ,36 ,261 
220369,https://www.allrecipes.com/recipe/220369/steak-with-tomato-gorgonzola-sauce/,422 calories;,12.2 ,48.3,28.3 ,65 ,987 
220370,https://www.allrecipes.com/recipe/220370/savory-balsamic-herb-chicken/,291 calories;,13.8 ,20.6,19.9 ,65 ,217 
220371,https://www.allrecipes.com/recipe/220371/shrimp-scampi-with-garlic-bread/,699 calories;,39.8 ,45,41.8 ,343 ,813 
220372,https://www.allrecipes.com/recipe/220372/burgundy-beef-from-campbells/,409 calories;,12.8 ,43.2,26.9 ,98 ,586 
220373,https://www.allrecipes.com/recipe/220373/vegetarian-chili-from-campbells-kitchen/,360 calories;,1.6 ,74.5,12.2 ,0 ,815 
220374,https://www.allrecipes.com/recipe/220374/mixed-berry-smoothies/,199 calories;,2 ,39.8,6.4 ,6 ,127 
220375,https://www.allrecipes.com/recipe/220375/cheesy-mexican-spoon-bread/,266 calories;,15.9 ,23.6,8.8 ,60 ,753 
220376,https://www.allrecipes.com/recipe/220376/southern-macaroni-and-cheese-pie/,621 calories;,43.1 ,29.8,29 ,197 ,919 
220377,https://www.allrecipes.com/recipe/220377/chipotle-chicken-sandwich/,451 calories;,17.3 ,35.2,37.7 ,92 ,757 
220378,https://www.allrecipes.com/recipe/220378/kathys-french-toast-bake/,415 calories;,25.6 ,30.6,16.9 ,307 ,428 
220379,https://www.allrecipes.com/recipe/220379/carrot-cake-whoopie-pies/,174 calories;,6.2 ,27.8,2.6 ,13 ,339 
220380,https://www.allrecipes.com/recipe/220380/chocolate-glazed-turtle-pie/,309 calories;,13.2 ,43.5,3.4 ,4 ,472 
220381,https://www.allrecipes.com/recipe/220381/marshmallow-crispy-lemon-pie/,187 calories;,2.6 ,40.2,3.1 ,8 ,260 
220382,https://www.allrecipes.com/recipe/220382/orange-dream-layered-squares/,249 calories;,15 ,25.5,2.7 ,36 ,326 
220383,https://www.allrecipes.com/recipe/220383/quick-cake-bites/,290 calories;,11.4 ,46,1.9 ,57 ,274 
220384,https://www.allrecipes.com/recipe/220384/raspberry-pomegranate-jellies/,77 calories;,0 ,20.1,0.7 ,0 ,< 1 
220385,https://www.allrecipes.com/recipe/220385/strawberry-yogurt-bites/,53 calories;,0.3 ,11,1.8 ,3 ,38 
220386,https://www.allrecipes.com/recipe/220386/tonyas-rich-and-creamy-beef-stroganoff/,386 calories;,29.9 ,12.1,18.7 ,98 ,960 
220387,https://www.allrecipes.com/recipe/220387/tie-dye-fruity-cupcakes/,195 calories;,5.4 ,35.4,1.6 ,0 ,209 
220388,https://www.allrecipes.com/recipe/220388/chocolate-peanut-butter-bonbons-from-jell-o/,89 calories;,4.2 ,10.7,2.2 ,6 ,211 
220389,https://www.allrecipes.com/recipe/220389/banana-cake-balls/,105 calories;,5.1 ,14.5,1.1 ,21 ,80 
220390,https://www.allrecipes.com/recipe/220390/strawberry-delight/,424 calories;,22.3 ,52.3,6 ,50 ,339 
220391,https://www.allrecipes.com/recipe/220391/spicy-lentil-soup/,217 calories;,3.5 ,33.7,13.6 ,< 1 ,711 
220392,https://www.allrecipes.com/recipe/220392/sweet-and-tangy-red-chicken/,394 calories;,20.3 ,29.7,24.1 ,73 ,473 
220393,https://www.allrecipes.com/recipe/220393/stacked-fajita-vegetable-enchilada-casserole/,457 calories;,11.2 ,77.4,20.5 ,2 ,1678 
220394,https://www.allrecipes.com/recipe/220394/caesar-dressing/,200 calories;,21.9 ,1.1,0.3 ,10 ,229 
220395,https://www.allrecipes.com/recipe/220395/new-colorado-omelet/,402 calories;,29.2 ,7,28.7 ,418 ,1212 
220396,https://www.allrecipes.com/recipe/220396/moms-ranger-cookies/,110 calories;,4.5 ,16.3,1.4 ,18 ,95 
220397,https://www.allrecipes.com/recipe/220397/amy-roses-roasted-cauliflower-soup/,239 calories;,14.7 ,23.9,8.9 ,0 ,339 
220398,https://www.allrecipes.com/recipe/220398/tangy-sweet-potato-fries/,291 calories;,8.7 ,48.1,5.5 ,4 ,523 
220399,https://www.allrecipes.com/recipe/220399/half-time-hoisin-chicken-wings/,194 calories;,8.8 ,15.6,12 ,36 ,546 
220400,https://www.allrecipes.com/recipe/220400/chicken-mango-salsa-salad-with-chipotle-lime-vinaigrette/,317 calories;,22.3 ,25,7.6 ,14 ,110 
220401,https://www.allrecipes.com/recipe/220401/state-fair-crepes/,406 calories;,22.8 ,40.3,13.3 ,84 ,362 
220402,https://www.allrecipes.com/recipe/220402/chicken-salad-with-bacon-and-red-grapes/,537 calories;,48.4 ,14.5,12.8 ,55 ,456 
220403,https://www.allrecipes.com/recipe/220403/cranberry-and-almond-pasta-salad/,351 calories;,20.7 ,34.4,8.2 ,17 ,350 
220404,https://www.allrecipes.com/recipe/220404/lobster-tomato-sauce/,295 calories;,13.7 ,15.1,29.3 ,101 ,891 
220405,https://www.allrecipes.com/recipe/220405/easy-baked-stuffed-lobster-tails/,472 calories;,29.9 ,21.3,28.7 ,157 ,903 
220406,https://www.allrecipes.com/recipe/220406/raw-pad-thai/,452 calories;,28.6 ,45.8,13.7 ,0 ,478 
220407,https://www.allrecipes.com/recipe/220407/ultimate-pad-thai/,560 calories;,29.3 ,58.3,16.8 ,94 ,1653 
220408,https://www.allrecipes.com/recipe/220408/german-chocolate-frosting-with-walnuts/,443 calories;,22.7 ,58.3,7.3 ,17 ,229 
220409,https://www.allrecipes.com/recipe/220409/springfield-cashew-chicken/,507 calories;,22 ,30.1,46 ,123 ,1126 
220410,https://www.allrecipes.com/recipe/220410/mocha-frosting/,152 calories;,4.6 ,28.8,0.4 ,12 ,32 
220411,https://www.allrecipes.com/recipe/220411/whipped-cream-mousse-frosting/,129 calories;,9.8 ,10.2,0.6 ,22 ,106 
220412,https://www.allrecipes.com/recipe/220412/fun-finger-gelatin/,68 calories;,0 ,15.8,1.8 ,0 ,30 
220413,https://www.allrecipes.com/recipe/220413/bow-tie-pasta-salad/,317 calories;,12.4 ,43.5,7.7 ,15 ,484 
220414,https://www.allrecipes.com/recipe/220414/hot-tamale-pie/,640 calories;,31.8 ,54.3,34.7 ,146 ,1556 
220415,https://www.allrecipes.com/recipe/220415/old-fashioned-pancakes/,318 calories;,11.9 ,43.7,9 ,75 ,1119 
220416,https://www.allrecipes.com/recipe/220416/chef-johns-homemade-chicken-noodle-soup/,149 calories;,6.7 ,11.8,9.5 ,40 ,1000 
220417,https://www.allrecipes.com/recipe/220417/roasted-chicken-broth/,421 calories;,25.8 ,7.5,37.6 ,108 ,1334 
220418,https://www.allrecipes.com/recipe/220418/chicken-and-asparagus-with-penne-pasta/,458 calories;,12.9 ,58.2,28.8 ,56 ,269 
220419,https://www.allrecipes.com/recipe/220419/baked-chicken-oscar-dinner-yep-the-whole-shebang/,924 calories;,50.7 ,71.7,50.4 ,200 ,1639 
220420,https://www.allrecipes.com/recipe/220420/quinoa-with-chicken-asparagus-and-red-peppers/,291 calories;,8 ,29.4,24.1 ,48 ,527 
220421,https://www.allrecipes.com/recipe/220421/colorful-chicken-pesto-with-asparagus-sun-dried-tomatoes-and-peppers/,761 calories;,43.4 ,58.6,39.1 ,63 ,932 
220422,https://www.allrecipes.com/recipe/220422/roasted-portobello-mushroom-fettuccine/,320 calories;,8 ,54.1,11.6 ,8 ,37 
220423,https://www.allrecipes.com/recipe/220423/couscous-gourmet/,399 calories;,11.2 ,67.3,15.8 ,13 ,45 
220424,https://www.allrecipes.com/recipe/220424/okinawan-style-pad-thai/,597 calories;,31 ,61.6,21.1 ,117 ,635 
220425,https://www.allrecipes.com/recipe/220425/halibut-baked-with-sauerkraut/,160 calories;,2.4 ,7.8,25.6 ,42 ,1003 
220426,https://www.allrecipes.com/recipe/220426/jorges-pasta-less-eggplant-lasagna/,598 calories;,39.9 ,26.3,34.9 ,120 ,1159 
220427,https://www.allrecipes.com/recipe/220427/eggplant-and-goat-cheese-lasagna/,328 calories;,19.1 ,25.8,14.5 ,43 ,802 
220428,https://www.allrecipes.com/recipe/220428/roasted-red-pepper-salmon-pasta/,474 calories;,18.8 ,43.2,31.7 ,66 ,895 
220430,https://www.allrecipes.com/recipe/220430/easy-lemon-meringue-pie/,1507 calories;,61.8 ,231.9,11.4 ,57 ,1196 
220431,https://www.allrecipes.com/recipe/220431/oreo-and-fudge-ice-cream-cake/,313 calories;,11.9 ,47.1,3.2 ,20 ,259 
220435,https://www.allrecipes.com/recipe/220435/chef-johns-peanut-butter-cookies/,252 calories;,13.6 ,29.5,4.7 ,36 ,229 
220436,https://www.allrecipes.com/recipe/220436/potato-soup-with-bacon-and-asparagus/,283 calories;,4.6 ,50,12.8 ,12 ,637 
