recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
255681,https://www.allrecipes.com/recipe/255681/bold-honey-barbecue-burger/,726 calories;,40.4 ,52.9,36.8 ,121 ,3133 
255682,https://www.allrecipes.com/recipe/255682/breakfast-casserole-from-borden-cheese/,744 calories;,50.1 ,40,38.5 ,410 ,1370 
255683,https://www.allrecipes.com/recipe/255683/chargrilled-chicken-ciabatta/,694 calories;,46 ,26,45.2 ,108 ,1031 
255684,https://www.allrecipes.com/recipe/255684/cheesy-cracker-bread-pizza/,372 calories;,26.2 ,7.7,24.5 ,68 ,1031 
255685,https://www.allrecipes.com/recipe/255685/cheesy-sausage-and-vegetable-soup/,731 calories;,46.9 ,40.7,37.1 ,119 ,2310 
255686,https://www.allrecipes.com/recipe/255686/crispy-cheddar-mashed-potato-puffs/,778 calories;,44.9 ,42.8,30.8 ,133 ,2330 
255687,https://www.allrecipes.com/recipe/255687/easy-quinoa-mac-and-cheese/,346 calories;,16.5 ,32,18.3 ,124 ,243 
255688,https://www.allrecipes.com/recipe/255688/elsies-baked-mac-and-cheese/,623 calories;,36.3 ,49.2,26.1 ,114 ,568 
255689,https://www.allrecipes.com/recipe/255689/ham-gouda-quesadilla/,321 calories;,18 ,26.5,15.1 ,41 ,1253 
255690,https://www.allrecipes.com/recipe/255690/hearty-veggie-lasagna/,597 calories;,22.6 ,61.8,38.5 ,105 ,1765 
255691,https://www.allrecipes.com/recipe/255691/pulled-pork-grilled-cheese/,687 calories;,35.9 ,58,32.6 ,120 ,1421 
255692,https://www.allrecipes.com/recipe/255692/southwest-bbq-chicken-tacos/,626 calories;,26.4 ,57.6,37.3 ,107 ,1457 
255693,https://www.allrecipes.com/recipe/255693/taco-pie-from-borden-cheese/,1073 calories;,75.1 ,63,35.5 ,149 ,1542 
255694,https://www.allrecipes.com/recipe/255694/meatless-buffalo-dip/,182 calories;,15.6 ,6.5,4.8 ,25 ,515 
255695,https://www.allrecipes.com/recipe/255695/vegan-mexican-quinoa-bowl-with-green-chile-cilantro-sauce/,694 calories;,20.5 ,101.5,31.3 ,0 ,1476 
255696,https://www.allrecipes.com/recipe/255696/spiced-quinoa-porridge/,360 calories;,3.6 ,71.9,8.9 ,0 ,13 
255697,https://www.allrecipes.com/recipe/255697/savory-rice-and-quinoa-pilaf/,386 calories;,3.1 ,80,10.4 ,0 ,853 
255698,https://www.allrecipes.com/recipe/255698/apple-cinnamon-quinoa/,252 calories;,3.8 ,49.9,6.8 ,0 ,8 
255699,https://www.allrecipes.com/recipe/255699/mushroom-cap-chorizo-burger/,427 calories;,34.2 ,3.2,25.2 ,111 ,980 
255700,https://www.allrecipes.com/recipe/255700/chorizo-bites/,112 calories;,2.7 ,21.5,2.4 ,6 ,85 
255701,https://www.allrecipes.com/recipe/255701/pumpkin-almond-joy-bites/,158 calories;,11.8 ,10.2,4.8 ,0 ,125 
255702,https://www.allrecipes.com/recipe/255702/easy-oatmeal-and-almond-bars/,294 calories;,14.9 ,38,6.8 ,0 ,7 
255703,https://www.allrecipes.com/recipe/255703/roasted-rosemary-cashews/,330 calories;,28.7 ,15.6,7.1 ,0 ,303 
255713,https://www.allrecipes.com/recipe/255713/mock-fettuccine-alfredo/,187 calories;,12.4 ,11,9.5 ,27 ,298 
255714,https://www.allrecipes.com/recipe/255714/gluten-free-fresh-peach-cobbler/,398 calories;,15.3 ,62.5,3.9 ,40 ,244 
255715,https://www.allrecipes.com/recipe/255715/potato-free-paleo-gnocchi/,213 calories;,4.9 ,42.6,2.1 ,0 ,90 
255716,https://www.allrecipes.com/recipe/255716/amazing-vegan-pumpkin-muffins/,190 calories;,3.4 ,39.2,2.3 ,0 ,637 
255717,https://www.allrecipes.com/recipe/255717/tony-vs-vegan-pumpkin-muffins/,142 calories;,4 ,27.7,1.6 ,0 ,169 
255718,https://www.allrecipes.com/recipe/255718/spiced-pumpkin-cheesecake-cupcakes/,97 calories;,4.6 ,11.5,2.8 ,11 ,122 
255719,https://www.allrecipes.com/recipe/255719/perfect-apple-crisp-pie/,440 calories;,15.9 ,72.4,3.9 ,20 ,211 
255720,https://www.allrecipes.com/recipe/255720/apple-oat-crisp-pie/,272 calories;,12.4 ,39.8,2.6 ,31 ,87 
255721,https://www.allrecipes.com/recipe/255721/brussels-sprouts-with-bacon-and-balsamic/,99 calories;,3.3 ,13.4,6.5 ,8 ,212 
255722,https://www.allrecipes.com/recipe/255722/spinach-stuffed-acorn-squash/,487 calories;,28.9 ,50.1,12.8 ,42 ,811 
255723,https://www.allrecipes.com/recipe/255723/couscous-stuffed-acorn-squash/,908 calories;,16 ,170.5,35.6 ,28 ,872 
255724,https://www.allrecipes.com/recipe/255724/quinoa-stuffed-acorn-squash/,741 calories;,22.3 ,128.2,17.5 ,0 ,101 
255725,https://www.allrecipes.com/recipe/255725/coconut-curry-butternut-squash-soup/,315 calories;,22.8 ,27.6,6.5 ,10 ,624 
255726,https://www.allrecipes.com/recipe/255726/leeky-butternut-squash-with-sage-sausage/,351 calories;,19.2 ,38.5,11 ,32 ,558 
255727,https://www.allrecipes.com/recipe/255727/butternut-squash-coconut-curry/,397 calories;,26.7 ,34.2,10.8 ,0 ,607 
255728,https://www.allrecipes.com/recipe/255728/spinach-stuffed-butternut-squash-patties/,97 calories;,3.4 ,15.8,2.3 ,13 ,200 
255729,https://www.allrecipes.com/recipe/255729/roasted-butternut-squash-and-spinach-lasagna/,345 calories;,16.6 ,33,18.7 ,68 ,367 
255730,https://www.allrecipes.com/recipe/255730/creamy-vegan-potato-soup/,349 calories;,11.3 ,54.5,9.1 ,0 ,552 
255731,https://www.allrecipes.com/recipe/255731/homemade-turkey-gravy/,239 calories;,25.6 ,1.6,0.3 ,26 ,70 
255732,https://www.allrecipes.com/recipe/255732/midgs-flaming-rib-rub/,39 calories;,0.3 ,9.6,0.3 ,0 ,780 
255733,https://www.allrecipes.com/recipe/255733/rons-rib-rub/,30 calories;,0.4 ,7,0.5 ,< 1 ,621 
255734,https://www.allrecipes.com/recipe/255734/chocolate-chip-fluffernutter-blondies/,431 calories;,24.6 ,51.2,6.2 ,55 ,306 
255735,https://www.allrecipes.com/recipe/255735/worlds-easiest-peanut-butter-blossoms/,149 calories;,8.9 ,15.3,4.2 ,11 ,73 
255736,https://www.allrecipes.com/recipe/255736/buche-de-noel-yule-log/,337 calories;,22.7 ,32.8,5.4 ,126 ,113 
255737,https://www.allrecipes.com/recipe/255737/easy-standing-rib-roast/,440 calories;,32.5 ,1.7,33.3 ,108 ,3605 
255738,https://www.allrecipes.com/recipe/255738/bee-sting-cake/,537 calories;,25.3 ,69.5,9.3 ,69 ,295 
255739,https://www.allrecipes.com/recipe/255739/magic-cake/,292 calories;,15.3 ,32.7,6.5 ,128 ,142 
255740,https://www.allrecipes.com/recipe/255740/amaretti-italian-cookies/,145 calories;,9.2 ,13.3,4.2 ,17 ,6 
255741,https://www.allrecipes.com/recipe/255741/true-amaretti/,95 calories;,2.1 ,15.1,4.9 ,0 ,7 
255742,https://www.allrecipes.com/recipe/255742/csc-cinnamon-sugar-cocoa-fried-chicken-strips/,307 calories;,14 ,26.6,17.9 ,89 ,1422 
255743,https://www.allrecipes.com/recipe/255743/crunchy-walnut-coated-chicken-strips/,248 calories;,16.2 ,3,23.8 ,85 ,124 
255744,https://www.allrecipes.com/recipe/255744/silpancho-from-cochabamba-bolivia/,928 calories;,23.7 ,133.8,43.1 ,235 ,558 
255745,https://www.allrecipes.com/recipe/255745/bolivian-peanut-soup-sopa-de-mani/,166 calories;,7.6 ,19.5,5.9 ,0 ,823 
255746,https://www.allrecipes.com/recipe/255746/poutinertots/,288 calories;,18 ,29.8,8.2 ,22 ,714 
255796,https://www.allrecipes.com/recipe/255796/butterscotch-pudding-pancakes/,175 calories;,2.5 ,32.6,5.5 ,49 ,607 
255797,https://www.allrecipes.com/recipe/255797/harriet-daviss-indiana-persimmon-pudding/,311 calories;,7.1 ,60.2,4.1 ,49 ,243 
255798,https://www.allrecipes.com/recipe/255798/oatmeal-almond-butter-bites/,229 calories;,13.7 ,25.7,4.6 ,0 ,66 
255799,https://www.allrecipes.com/recipe/255799/black-bean-hummus-without-tahini/,62 calories;,1.8 ,8.8,3.1 ,0 ,8 
255800,https://www.allrecipes.com/recipe/255800/banana-blackberry-protein-shake/,417 calories;,13.1 ,60,17.4 ,19 ,379 
255801,https://www.allrecipes.com/recipe/255801/quinoa-zucchini-protein-muffins/,78 calories;,0.8 ,14.1,3.8 ,17 ,158 
255802,https://www.allrecipes.com/recipe/255802/pasta-bacon-and-green-bean-skillet/,830 calories;,22.5 ,112.8,45.9 ,66 ,2653 
255803,https://www.allrecipes.com/recipe/255803/tomato-and-spinach-quinoa-skillet/,437 calories;,14.3 ,58.8,18.6 ,14 ,1180 
255804,https://www.allrecipes.com/recipe/255804/pj-special-grilled-cheese/,700 calories;,50.1 ,31.7,36.4 ,143 ,1808 
255805,https://www.allrecipes.com/recipe/255805/pumpkin-pie-mug-cake/,518 calories;,5.9 ,106,11.5 ,186 ,816 
255806,https://www.allrecipes.com/recipe/255806/healing-pumpkin-seeds/,140 calories;,10.2 ,10.6,3.3 ,0 ,4 
255807,https://www.allrecipes.com/recipe/255807/fodmap-stuffed-peppers/,293 calories;,12 ,22.5,23.1 ,79 ,346 
255808,https://www.allrecipes.com/recipe/255808/savory-pumpkin-cornbread/,219 calories;,8.4 ,31.7,5.4 ,47 ,446 
255809,https://www.allrecipes.com/recipe/255809/referee-frank/,233 calories;,19.1 ,6.1,9.4 ,43 ,825 
255810,https://www.allrecipes.com/recipe/255810/italian-sausage-and-pepper-skillet-dinner/,525 calories;,35.2 ,15.7,19.2 ,71 ,1241 
255811,https://www.allrecipes.com/recipe/255811/all-natural-ground-italian-sausage-stuffing/,498 calories;,29.4 ,38.2,19.1 ,88 ,1321 
255812,https://www.allrecipes.com/recipe/255812/italian-sausage-stuffing/,1241 calories;,36.1 ,186.6,38.6 ,108 ,4661 
255813,https://www.allrecipes.com/recipe/255813/traditional-sausage-stuffing/,304 calories;,12.9 ,30.5,14 ,71 ,1095 
255814,https://www.allrecipes.com/recipe/255814/mexican-style-shrimp-cocktail/,268 calories;,11.7 ,22.8,22.2 ,174 ,690 
255815,https://www.allrecipes.com/recipe/255815/real-aioli/,173 calories;,18.7 ,1.2,0.2 ,0 ,161 
255816,https://www.allrecipes.com/recipe/255816/vegan-blueberry-coconut-ice-cream/,142 calories;,13.8 ,5.5,1.6 ,0 ,54 
255817,https://www.allrecipes.com/recipe/255817/marios-coconut-lemon-curd/,128 calories;,10.3 ,8.4,1.6 ,46 ,30 
255818,https://www.allrecipes.com/recipe/255818/super-fresh-smoothie/,211 calories;,1 ,52.9,4 ,0 ,37 
255819,https://www.allrecipes.com/recipe/255819/lauras-gluten-and-dairy-free-pumpkin-muffins/,95 calories;,4.8 ,11.4,2.5 ,41 ,185 
255820,https://www.allrecipes.com/recipe/255820/perfect-paleo-coconut-pancakes/,109 calories;,5.8 ,12.4,3.5 ,0 ,177 
255821,https://www.allrecipes.com/recipe/255821/sweet-potato-baked-oatmeal/,305 calories;,11.1 ,44.8,7.8 ,49 ,458 
255822,https://www.allrecipes.com/recipe/255822/apple-and-sweet-potato-johnnycakes/,277 calories;,11.3 ,34.8,8.6 ,68 ,799 
255823,https://www.allrecipes.com/recipe/255823/pasta-fazool-pasta-e-fagioli/,883 calories;,43.7 ,76.9,43.5 ,82 ,3894 
255824,https://www.allrecipes.com/recipe/255824/original-ranch-pork-chops/,210 calories;,10 ,0.3,27.6 ,70 ,89 
255825,https://www.allrecipes.com/recipe/255825/pumpkin-banana-bread/,331 calories;,12.3 ,52.9,4 ,37 ,196 
255826,https://www.allrecipes.com/recipe/255826/sontes-slow-cooker-potato-soup/,220 calories;,4.8 ,40.9,4.8 ,0 ,625 
255827,https://www.allrecipes.com/recipe/255827/cheesy-slow-cooker-potato-soup/,465 calories;,21.2 ,57.4,13.3 ,56 ,1736 
255828,https://www.allrecipes.com/recipe/255828/dannyzs-turkey-pumpkin-chili/,369 calories;,10.9 ,40.1,29.5 ,61 ,888 
255829,https://www.allrecipes.com/recipe/255829/pumpkin-coffee-cake-with-a-brown-sugar-glaze/,372 calories;,12 ,62.8,4 ,50 ,519 
255830,https://www.allrecipes.com/recipe/255830/stupendous-chipotle-black-bean-soup/,462 calories;,9.4 ,66.3,28.8 ,21 ,2260 
255831,https://www.allrecipes.com/recipe/255831/guatemalan-rice/,440 calories;,11.1 ,75.8,7.1 ,< 1 ,392 
255832,https://www.allrecipes.com/recipe/255832/guatemalan-chilaquilas/,335 calories;,19.6 ,29.3,12.3 ,80 ,123 
255833,https://www.allrecipes.com/recipe/255833/pepian-dulce-pork-in-sweet-guatemalan-sauce/,424 calories;,19.5 ,46,19.6 ,46 ,964 
255834,https://www.allrecipes.com/recipe/255834/arroz-con-leche-rice-pudding/,180 calories;,2.2 ,33.8,5.6 ,8 ,239 
255835,https://www.allrecipes.com/recipe/255835/guatemalan-espumillas-meringues/,77 calories;,0 ,19,1 ,0 ,15 
255836,https://www.allrecipes.com/recipe/255836/haitian-wheat-bread/,172 calories;,5.7 ,26.9,3.9 ,0 ,261 
255837,https://www.allrecipes.com/recipe/255837/creole-rice-and-kidney-beans/,524 calories;,13.1 ,90,11.7 ,0 ,233 
255838,https://www.allrecipes.com/recipe/255838/baked-haitian-fish/,380 calories;,26.5 ,12.7,23.5 ,101 ,943 
255839,https://www.allrecipes.com/recipe/255839/haitian-beef-patties/,386 calories;,26.2 ,27.2,10.3 ,51 ,251 
255840,https://www.allrecipes.com/recipe/255840/haitian-style-fried-chicken/,571 calories;,36.5 ,27.2,35.1 ,137 ,1811 
255841,https://www.allrecipes.com/recipe/255841/autumn-waldorf-salad/,312 calories;,5.5 ,70.3,3.2 ,0 ,55 
255842,https://www.allrecipes.com/recipe/255842/green-apple-salad-with-blueberries-feta-and-walnuts/,417 calories;,34.3 ,26.1,6.1 ,17 ,372 
255843,https://www.allrecipes.com/recipe/255843/kenas-chicken-spinach-artichoke-pasta/,665 calories;,43.6 ,45.2,28.2 ,89 ,1617 
255844,https://www.allrecipes.com/recipe/255844/ginger-pear-upside-down-cake/,431 calories;,16.7 ,68,4.3 ,66 ,402 
255845,https://www.allrecipes.com/recipe/255845/mocha-upside-down-cake/,257 calories;,4.9 ,53.6,2.8 ,8 ,170 
255846,https://www.allrecipes.com/recipe/255846/pumpkin-upside-down-cake/,345 calories;,20 ,39.6,4.1 ,59 ,271 
255847,https://www.allrecipes.com/recipe/255847/apple-taffy-cake/,313 calories;,11.5 ,49.6,4.2 ,76 ,333 
255848,https://www.allrecipes.com/recipe/255848/ekaterinas-wild-rice-and-kale-salad/,389 calories;,15.9 ,52.9,12 ,17 ,314 
255849,https://www.allrecipes.com/recipe/255849/quick-smoky-kale-salad/,511 calories;,40.8 ,33.1,8.4 ,3 ,780 
255850,https://www.allrecipes.com/recipe/255850/warm-thai-kale-salad/,175 calories;,12.1 ,15,5.1 ,0 ,322 
255851,https://www.allrecipes.com/recipe/255851/dijonnaise-potatoes/,252 calories;,7.1 ,43.3,5.6 ,17 ,104 
255852,https://www.allrecipes.com/recipe/255852/almond-joy-cookies/,285 calories;,11.5 ,44.9,4.6 ,21 ,159 
255853,https://www.allrecipes.com/recipe/255853/almond-joy-cookie-bar/,652 calories;,33 ,85.3,8.6 ,37 ,476 
255854,https://www.allrecipes.com/recipe/255854/spicy-sweetbreads/,375 calories;,31.6 ,4.8,17.8 ,326 ,242 
255855,https://www.allrecipes.com/recipe/255855/michelles-vegan-lasagna/,541 calories;,17 ,72.9,24.5 ,0 ,909 
255856,https://www.allrecipes.com/recipe/255856/easy-vegan-slow-cooker-lasagna/,298 calories;,7.1 ,48,12.1 ,3 ,930 
255857,https://www.allrecipes.com/recipe/255857/grandma-platts-always-perfect-pie-crust/,405 calories;,26.4 ,36.5,5.3 ,1 ,298 
255858,https://www.allrecipes.com/recipe/255858/vegan-apple-pie/,642 calories;,33.9 ,81.2,4.6 ,0 ,637 
255859,https://www.allrecipes.com/recipe/255859/savory-baked-spaghetti-squash/,151 calories;,10.3 ,9.3,6.7 ,61 ,369 
255860,https://www.allrecipes.com/recipe/255860/no-fuss-baked-spaghetti-squash/,301 calories;,12.4 ,40.9,8.5 ,12 ,937 
255861,https://www.allrecipes.com/recipe/255861/buckwheat-cereal-with-mushrooms-and-onions/,243 calories;,8 ,39,8.2 ,8 ,79 
255862,https://www.allrecipes.com/recipe/255862/asparagus-and-ham-mac-and-cheese/,866 calories;,53 ,62,37.5 ,215 ,1310 
255863,https://www.allrecipes.com/recipe/255863/berbere-spice-blend/,3 calories;,0.1 ,0.6,0.1 ,0 ,< 1 
255864,https://www.allrecipes.com/recipe/255864/berbere-spiced-chicken-breasts/,427 calories;,28 ,15.4,28.1 ,91 ,3102 
255865,https://www.allrecipes.com/recipe/255865/slow-cooker-thai-curried-beef/,829 calories;,39.3 ,85.6,40.3 ,99 ,299 
255866,https://www.allrecipes.com/recipe/255866/slow-cooker-cactus-chili/,400 calories;,12.4 ,48.7,26.6 ,55 ,1347 
255867,https://www.allrecipes.com/recipe/255867/koffee-kult-pumpkin-coffee-cake/,431 calories;,20.5 ,57.2,6.8 ,82 ,460 
255868,https://www.allrecipes.com/recipe/255868/pumpkin-pecan-biscuits/,317 calories;,19.5 ,34.2,4.2 ,37 ,599 
255869,https://www.allrecipes.com/recipe/255869/pumpkin-blueberry-cashew-chocolate-muffins/,248 calories;,19.1 ,16,6.9 ,0 ,220 
255870,https://www.allrecipes.com/recipe/255870/honey-sweetened-granola/,134 calories;,5.5 ,19.7,2.5 ,0 ,2 
255871,https://www.allrecipes.com/recipe/255871/high-protein-low-fat-granola-bars/,192 calories;,7.7 ,28.8,4.9 ,0 ,95 
255872,https://www.allrecipes.com/recipe/255872/fruit-and-fiber-energy-muffins/,274 calories;,12.4 ,36.2,8.4 ,34 ,309 
255873,https://www.allrecipes.com/recipe/255873/powerhouse-african-yam-stew/,776 calories;,10.5 ,144,32.2 ,0 ,587 
255874,https://www.allrecipes.com/recipe/255874/orange-flax-power-bites/,260 calories;,6.7 ,46.8,6.7 ,< 1 ,484 
255875,https://www.allrecipes.com/recipe/255875/creamy-pineapple-and-banana-smoothie/,292 calories;,5.2 ,53.2,9.6 ,20 ,103 
255876,https://www.allrecipes.com/recipe/255876/rose-water-gelees/,30 calories;,0.1 ,7.5,0.2 ,0 ,< 1 
255877,https://www.allrecipes.com/recipe/255877/baked-oatmeal-from-quaker/,192 calories;,2 ,36.3,8.1 ,2 ,74 
255878,https://www.allrecipes.com/recipe/255878/banana-bread-oatmeal/,241 calories;,4.7 ,44.2,8.8 ,2 ,152 
255879,https://www.allrecipes.com/recipe/255879/best-oatmeal-muffins/,212 calories;,7.7 ,31.9,4.3 ,16 ,161 
255880,https://www.allrecipes.com/recipe/255880/carrot-cake-energy-bites/,137 calories;,6.7 ,18.6,3.2 ,0 ,3 
255881,https://www.allrecipes.com/recipe/255881/cranberry-orange-oat-scones/,190 calories;,6.4 ,29.4,4.6 ,1 ,287 
255882,https://www.allrecipes.com/recipe/255882/easy-apple-berry-crumble-pie/,402 calories;,15.7 ,64.6,3.9 ,38 ,218 
255883,https://www.allrecipes.com/recipe/255883/gingerbread-overnight-oats/,524 calories;,21.5 ,83.4,14.3 ,10 ,85 
255884,https://www.allrecipes.com/recipe/255884/gingerbread-scones-with-lemon-breakfast-cream/,203 calories;,6.8 ,31.8,4.2 ,< 1 ,282 
255885,https://www.allrecipes.com/recipe/255885/spinach-stuffed-turkey-meatloaf/,192 calories;,3.9 ,11.3,27.9 ,64 ,397 
255886,https://www.allrecipes.com/recipe/255886/vanishing-oatmeal-raisin-cookies/,96 calories;,4 ,14.3,1.5 ,17 ,79 
255887,https://www.allrecipes.com/recipe/255887/paleo-toasted-maple-pecans/,202 calories;,17.1 ,13.2,2.1 ,3 ,86 
255888,https://www.allrecipes.com/recipe/255888/warm-cinnamon-raisin-quinoa/,419 calories;,6.7 ,84.6,9 ,0 ,88 
255889,https://www.allrecipes.com/recipe/255889/almond-butter-and-banana-oatmeal-cookies/,73 calories;,2.1 ,12.4,1.8 ,0 ,21 
255890,https://www.allrecipes.com/recipe/255890/berry-banana-and-almond-butter-bliss-smoothie/,378 calories;,13.7 ,64.6,6.8 ,0 ,235 
255891,https://www.allrecipes.com/recipe/255891/chocolate-almond-bites/,154 calories;,8.9 ,17.9,3.2 ,0 ,49 
255892,https://www.allrecipes.com/recipe/255892/pbj-smoothie/,577 calories;,18.6 ,89.5,18.6 ,12 ,556 
255893,https://www.allrecipes.com/recipe/255893/gluten-free-chocolate-seed-and-nut-cookies/,233 calories;,13.2 ,26.7,5.8 ,31 ,161 
255894,https://www.allrecipes.com/recipe/255894/family-favorite-crispy-parmesan-chicken/,376 calories;,17.7 ,13.3,43.4 ,134 ,494 
255895,https://www.allrecipes.com/recipe/255895/pepper-jack-olive-dip/,946 calories;,66.4 ,74,18.4 ,93 ,1317 
255896,https://www.allrecipes.com/recipe/255896/roasted-raspberry-chipotle-grilled-cheese-sandwich-on-sourdough/,708 calories;,44 ,48.2,22.1 ,121 ,1049 
255897,https://www.allrecipes.com/recipe/255897/tangy-turkey-taco-cups/,227 calories;,9.5 ,23.4,11.5 ,31 ,890 
255898,https://www.allrecipes.com/recipe/255898/sloppy-boats/,559 calories;,23.9 ,46.3,37.2 ,94 ,1222 
255899,https://www.allrecipes.com/recipe/255899/caramelized-onion-and-gouda-stuffed-chicken/,421 calories;,17 ,34.2,32.3 ,95 ,992 
255900,https://www.allrecipes.com/recipe/255900/traditional-mexican-molletes/,698 calories;,26.1 ,85.3,28 ,77 ,1023 
255901,https://www.allrecipes.com/recipe/255901/baked-jalapeno-chicken-and-cheese-wontons/,127 calories;,5.8 ,11.2,6.9 ,25 ,417 
255902,https://www.allrecipes.com/recipe/255902/cheesy-chicken-marinara/,786 calories;,31.9 ,72.3,51.6 ,225 ,2312 
255903,https://www.allrecipes.com/recipe/255903/bacon-egg-biscuit-cups/,208 calories;,11.4 ,17.2,8.8 ,104 ,557 
255904,https://www.allrecipes.com/recipe/255904/hasselback-pear-tart/,326 calories;,16.5 ,43.2,3.7 ,15 ,118 
255905,https://www.allrecipes.com/recipe/255905/open-faced-tuna-melt-sandwich/,369 calories;,23.2 ,13.9,27.4 ,65 ,724 
255906,https://www.allrecipes.com/recipe/255906/greek-yogurt-biscuits/,157 calories;,7.9 ,18.6,3.1 ,20 ,263 
255907,https://www.allrecipes.com/recipe/255907/bourbon-and-dp-baked-beans/,306 calories;,5.8 ,51.8,10.2 ,18 ,928 
255908,https://www.allrecipes.com/recipe/255908/pickled-egg-salad-sandwich/,469 calories;,26.1 ,36.2,25.7 ,477 ,1208 
255909,https://www.allrecipes.com/recipe/255909/delicious-pickled-peaches/,99 calories;,0.1 ,25.5,0.7 ,0 ,5 
255910,https://www.allrecipes.com/recipe/255910/curtido-salvadoran-pickled-slaw/,34 calories;,0.2 ,7.8,1.6 ,0 ,1075 
255911,https://www.allrecipes.com/recipe/255911/pickled-sliced-mango/,119 calories;,0.2 ,31,0.5 ,0 ,3 
255912,https://www.allrecipes.com/recipe/255912/steak-and-egg-hash/,160 calories;,4.8 ,16.4,13 ,154 ,94 
255913,https://www.allrecipes.com/recipe/255913/taco-waffles-from-egglands-best/,500 calories;,23.8 ,38.4,33.7 ,417 ,1819 
255914,https://www.allrecipes.com/recipe/255914/pea-pesto-open-faced-sandwiches/,384 calories;,33.2 ,13.5,7.7 ,186 ,814 
255915,https://www.allrecipes.com/recipe/255915/salsa-deviled-eggs/,35 calories;,2.4 ,0.5,2.9 ,94 ,61 
255916,https://www.allrecipes.com/recipe/255916/skillet-chickpeas-and-broccoli-rice/,317 calories;,8.7 ,47.6,14.6 ,112 ,1548 
255917,https://www.allrecipes.com/recipe/255917/honduran-baleadas/,390 calories;,23.1 ,36.9,10.1 ,43 ,368 
255918,https://www.allrecipes.com/recipe/255918/pollo-encebollada-onion-chicken/,307 calories;,21.7 ,7.9,19.3 ,72 ,357 
255919,https://www.allrecipes.com/recipe/255919/quesadilla-salvadorena/,270 calories;,14.9 ,28.5,6.2 ,80 ,248 
255920,https://www.allrecipes.com/recipe/255920/sweet-plantain-empanadas/,192 calories;,3.8 ,39.7,2.6 ,5 ,121 
255921,https://www.allrecipes.com/recipe/255921/honduran-style-crispy-fried-tacos/,347 calories;,11 ,49.4,15.6 ,23 ,694 
255922,https://www.allrecipes.com/recipe/255922/barbeque-buttermilk-oven-fried-chicken/,351 calories;,11.2 ,31.7,29.5 ,70 ,1324 
255923,https://www.allrecipes.com/recipe/255923/oven-fried-chicken-breasts/,348 calories;,22 ,8.5,28 ,75 ,1491 
255924,https://www.allrecipes.com/recipe/255924/pumpkin-lasagna/,401 calories;,24.7 ,33,15.1 ,73 ,932 
255925,https://www.allrecipes.com/recipe/255925/creamy-pumpkin-pie-smoothie-shake/,226 calories;,7.1 ,36.5,5 ,22 ,105 
255926,https://www.allrecipes.com/recipe/255926/vanilla-pumpkin-pie-smoothie/,260 calories;,4.8 ,50.7,5.6 ,1 ,330 
255927,https://www.allrecipes.com/recipe/255927/pumpkin-pie-dip/,159 calories;,6.6 ,24.4,1.8 ,21 ,141 
255928,https://www.allrecipes.com/recipe/255928/white-bean-chili/,395 calories;,12 ,41,31.3 ,58 ,827 
255929,https://www.allrecipes.com/recipe/255929/30-minute-white-bean-chili/,446 calories;,8.5 ,48.7,43.1 ,70 ,1106 
255930,https://www.allrecipes.com/recipe/255930/butternut-squash-soup-with-baked-cinnamon-apples/,269 calories;,14.5 ,35.3,2.9 ,52 ,674 
255931,https://www.allrecipes.com/recipe/255931/baked-cinnamon-apples/,173 calories;,2 ,41.2,0.5 ,5 ,64 
255932,https://www.allrecipes.com/recipe/255932/green-chile-chicken-corn-chowder/,361 calories;,9.9 ,42.8,27.7 ,69 ,1440 
255933,https://www.allrecipes.com/recipe/255933/quick-and-hearty-corn-chowder/,279 calories;,11.6 ,44.4,9.4 ,25 ,149 
255934,https://www.allrecipes.com/recipe/255934/hong-kong-style-chicken-chow-mein/,419 calories;,12.5 ,49.1,30.4 ,61 ,579 
255935,https://www.allrecipes.com/recipe/255935/chef-johns-pumpkin-spice-snickerdoodles/,144 calories;,5.5 ,22.4,1.5 ,24 ,95 
255936,https://www.allrecipes.com/recipe/255936/chicken-sausage-peppers-and-potatoes/,664 calories;,45.8 ,28.2,33.8 ,153 ,1288 
255937,https://www.allrecipes.com/recipe/255937/glendas-gingerbread-pancakes/,346 calories;,14.7 ,45.5,8.2 ,62 ,451 
255938,https://www.allrecipes.com/recipe/255938/best-beef-chow-mein/,500 calories;,16.4 ,69.9,24.8 ,54 ,1789 
255939,https://www.allrecipes.com/recipe/255939/yeast-free-cinnamon-rolls/,262 calories;,12.2 ,35.7,3.2 ,32 ,305 
255940,https://www.allrecipes.com/recipe/255940/gooey-caramel-cinnamon-rolls/,343 calories;,14.6 ,50.6,3.6 ,26 ,217 
255941,https://www.allrecipes.com/recipe/255941/stuffing-bites/,269 calories;,14 ,34.7,6 ,34 ,674 
255942,https://www.allrecipes.com/recipe/255942/savory-sausage-sun-dried-tomato-and-pumpkin-bread-pudding/,772 calories;,65 ,18,30 ,352 ,1489 
255943,https://www.allrecipes.com/recipe/255943/dry-brined-smoked-salmon/,296 calories;,3.8 ,45.1,20.8 ,49 ,7653 
255944,https://www.allrecipes.com/recipe/255944/smoky-poblano-corn-pudding/,296 calories;,17.4 ,27.3,10.7 ,116 ,557 
255945,https://www.allrecipes.com/recipe/255945/caramelized-maple-apple-pie-with-candied-bacon-crumble/,558 calories;,28.6 ,74.3,5.1 ,37 ,412 
